Date,Close,High,Low,Open,Volume
2001-08-02,4927.96875,4996.731421704877,4824.825187975682,4870.666969112266,516202
2001-08-03,5134.25537109375,5145.715815255224,4973.810043899023,4996.730932221971,429976
2001-08-06,5203.01806640625,5225.938509329914,4950.889184449333,4950.889184449333,339530
2001-08-07,5237.3994140625,5271.780749770449,5065.493626588745,5157.176742943614,388375
2001-08-08,5157.17578125,5317.621093568445,5122.794451953371,5248.858880508099,283280
2001-08-09,5008.19140625,5134.255401712094,4973.810073560544,4973.810073560544,321178
2001-08-10,5203.01806640625,5214.478065101604,5008.191405590885,5008.191405590885,255374
2001-08-13,5203.01806640625,5386.384282993304,5168.636733721319,5248.859397786535,339888
2001-08-14,5271.7802734375,5340.542493107377,5191.557609567152,5225.938496635613,243749
2001-08-15,5271.7802734375,5271.7802734375,5271.7802734375,5271.7802734375,0
2001-08-16,5420.765625,5455.1469605698585,5157.176722230068,5203.0185029898785,411186
2001-08-17,5386.384765625,5478.067882133532,5317.622094093854,5443.686546367959,227109
2001-08-20,5374.923828125,5386.384272330624,5134.255390872812,5294.701164218589,267635
2001-08-21,5363.46337890625,5500.988263712238,5260.319826684998,5500.988263712238,249840
2001-08-22,5134.25537109375,5340.542474934372,5134.25537109375,5340.542474934372,235350
2001-08-23,5145.71630859375,5248.859870402809,4996.7314112767735,4996.7314112767735,283956
2001-08-24,4927.96875,5122.795428764491,4859.20652382812,5054.033202592611,196656
2001-08-27,4790.44384765625,5260.3198325025105,4790.44384765625,4996.730952326892,428741
2001-08-28,4801.90380859375,4996.730449449189,4767.522479431174,4927.967791124039,427906
2001-08-29,4584.15625,5042.571741340128,4492.473151731974,5042.571741340128,626194
2001-08-30,4584.15625,4652.918462317793,4309.106955195924,4549.774921074651,413136
2001-08-31,4641.45849609375,5031.111815139634,4309.107397809292,4309.107397809292,1070581
2001-09-03,4607.078125,4790.444360901204,4584.157234129099,4641.459015773349,348248
2001-09-04,4675.83984375,4790.4438401124335,4561.2358473875665,4664.379399560461,401990
2001-09-05,4595.61669921875,4687.2997976113365,4595.61669921875,4629.997582657903,204856
2001-09-06,4607.078125,4629.998570337898,4561.236343258198,4595.61767956455,253941
2001-09-07,4710.2216796875,4721.682125101786,4492.474107882068,4492.474107882068,290047
2001-09-10,4652.9189453125,4687.300277806793,4584.156725856868,4584.156725856868,230214
2001-09-11,4584.15625,4698.760234218259,4526.8544806573245,4618.53757892535,209116
2001-09-12,3896.533447265625,3896.533447265625,3896.533447265625,3896.533447265625,85270
2001-09-13,3873.612548828125,3965.295662351886,3461.038537971199,3461.038537971199,612062
2001-09-14,3461.03857421875,3976.756148882654,3380.815904736907,3976.756148882654,432921
2001-09-17,2979.7021484375,3461.0386167807624,2979.7021484375,3461.0386167807624,444068
2001-09-18,3426.656982421875,3426.656982421875,3163.06789809463,3208.9094489211343,1108359
2001-09-19,3930.914306640625,3930.914306640625,3483.9587914243716,3552.721229788364,2191520
2001-09-20,3850.691650390625,4056.9787667376913,3667.3256465226073,3930.91476438458,1044108
2001-09-21,3667.32568359375,3873.6125792595763,3598.5632365274796,3759.0085750712897,479259
2001-09-24,3667.32568359375,3667.32568359375,3667.32568359375,3667.32568359375,0
2001-09-25,3483.959228515625,3896.5334649274714,3415.197004291312,3804.850350784059,489410
2001-09-26,3461.03857421875,3598.5632459446915,3392.2761269725324,3483.9592414564936,278980
2001-09-27,3472.49853515625,3495.419199198864,3369.354990048331,3415.1965409000213,191640
2001-09-28,3472.49853515625,3472.49853515625,3472.49853515625,3472.49853515625,0
2001-10-01,3472.49853515625,3472.49853515625,3472.49853515625,3472.49853515625,0
2001-10-02,3472.49853515625,3472.49853515625,3472.49853515625,3472.49853515625,0
2001-10-03,3472.49853515625,3472.49853515625,3472.49853515625,3472.49853515625,0
2001-10-04,3736.08740234375,3781.9289532627026,3610.0231930082446,3667.3251873485515,455652
2001-10-05,3644.40478515625,3781.9294562017985,3632.9443402108313,3781.9294562017985,276751
2001-10-08,4183.04296875,4183.04296875,3610.023432815255,3690.2460965608466,1285310
2001-10-09,4183.04296875,4515.39451344797,3942.374977513225,4377.869628789131,2276791
2001-10-10,4148.662109375,4412.25146457354,4148.662109375,4354.949237124724,1049761
2001-10-11,4148.662109375,4309.107900698677,4102.820772948953,4309.107900698677,653065
2001-10-12,4171.58251953125,4217.4242962065055,4091.3598558825065,4194.503407868878,475955
2001-10-15,4160.1220703125,4286.186510483471,4125.741183380747,4217.424291087011,480891
2001-10-16,4171.58251953125,4240.34473901118,4137.201632557762,4160.122075362436,354498
2001-10-17,4183.04296875,4217.424301297948,4148.661636202051,4183.04296875,278065
2001-10-18,4171.58251953125,4343.488290997551,4079.8994117136926,4194.503407868878,563534
2001-10-19,4148.662109375,4217.424782313578,4125.741663928479,4125.741663928479,229219
2001-10-22,4228.884765625,4228.884765625,4148.661655964309,4183.042988676034,256528
2001-10-23,4171.58251953125,4286.186515686435,4160.122075362436,4240.34473901118,262499
2001-10-24,4125.7412109375,4217.424319256136,4102.820322474602,4102.820322474602,170541
2001-10-25,4125.7412109375,4217.424319256136,4091.359878243153,4194.503430793238,209235
2001-10-26,4091.360107421875,4171.582776002758,4091.360107421875,4148.66188625594,149522
