Date,Close,High,Low,Open,Volume
2001-08-02,18703.51953125,18995.762984760193,18557.398592871858,18557.398592871858,70585
2001-08-03,18995.765625,19068.826104343818,18776.582610214416,18776.582610214416,82220
2001-08-06,19872.490234375,19945.55070372066,18995.763025473178,18995.763025473178,134773
2001-08-07,20785.748046875,21406.7636240894,19726.369645806164,19726.369645806164,127612
2001-08-08,20091.671875,21406.763491953643,20055.141639904283,21187.582081379347,107723
2001-08-09,19361.064453125,19580.24585075736,19214.943521370093,19214.943521370093,52364
2001-08-10,19141.8828125,19726.368108853843,18922.701417649994,19726.368108853843,51436
2001-08-13,21991.2421875,21991.2421875,19141.878403705592,19361.059748073327,341148
2001-08-14,22648.794921875,23963.88497851619,22648.794921875,23087.15774850408,505788
2001-08-15,22648.794921875,22648.794921875,22648.794921875,22648.794921875,0
2001-08-16,26046.109375,26046.109375,23379.397834403295,23379.397834403295,1395521
2001-08-17,29005.068359375,29699.14279324804,26813.248050655235,27032.429450825668,2301033
2001-08-20,27616.9140625,31416.064326088017,27142.017914420907,27763.034983906655,2289442
2001-08-21,29954.8515625,29954.8515625,27397.72916467466,29954.8515625,1398737
2001-08-22,29151.185546875,31854.428775290537,28566.69873468641,29479.95760488322,2693773
2001-08-23,26959.369140625,30027.915067842103,26301.823359542213,29589.552264956157,1047599
2001-08-24,24913.67578125,26667.130348595914,24475.311351036496,26119.17520501755,752329
2001-08-27,24183.06640625,26557.536294017955,23817.762497572086,25352.03544516085,730396
2001-08-28,24292.66015625,24804.083485162977,23817.765488362475,24110.008967352507,336109
2001-08-29,21479.82421875,23963.88496519588,20968.399344546393,23744.70355200317,530330
2001-08-30,24694.48828125,24694.48828125,19726.367386142934,20018.60923523614,1483223
2001-08-31,24767.55078125,26155.70283215914,24146.5368008336,24694.490312965718,1717565
2001-09-03,23233.27734375,25936.5209249229,23123.68664344632,25571.2185905773,840296
2001-09-04,24986.73828125,25352.04068872965,23963.88838679863,24036.94886829456,998351
2001-09-05,26886.310546875,27507.327714409366,24840.614170691795,24840.614170691795,1867741
2001-09-06,27178.552734375,28055.281564374316,26009.5835889659,27543.85825308771,1773034
2001-09-07,26374.88671875,28420.58305441031,26374.88671875,27032.43095587042,1324008
2001-09-10,25717.341796875,27397.734260109555,25717.341796875,26119.17440016383,634794
2001-09-11,24475.310546875,26228.765056609365,24110.008180994508,25717.341744376674,495921
2001-09-12,20822.275390625,20822.275390625,20822.275390625,20822.275390625,65414
2001-09-13,23306.337890625,23744.702270098398,19799.429161853273,19799.429161853273,1280792
2001-09-14,21041.45703125,23817.760871325798,20566.564032173806,23014.09421921234,1039787
2001-09-17,19361.064453125,22210.428929361045,18995.76212373773,22064.307997606138,872760
2001-09-18,22246.958984375,22246.958984375,20530.034896478628,21625.94345262951,1034041
2001-09-19,21918.185546875,23890.82114236614,20931.866172375703,22721.852192585044,1472902
2001-09-20,21370.234375,22794.916771783603,20566.567584090535,21991.249980874138,821898
2001-09-21,21004.927734375,21552.882795961898,20310.851743499283,20822.27657276397,553987
2001-09-24,21004.927734375,21004.927734375,21004.927734375,21004.927734375,0
2001-09-25,20968.3984375,23014.096269068115,20639.62633193289,23014.096269068115,607037
2001-09-26,21187.580078125,21881.65605607368,20822.27618495285,21370.231236334184,429877
2001-09-27,21260.642578125,21772.065870103786,20822.278179674966,20858.808414816307,391369
2001-09-28,21260.642578125,21260.642578125,21260.642578125,21260.642578125,0
2001-10-01,21260.642578125,21260.642578125,21260.642578125,21260.642578125,0
2001-10-02,21260.642578125,21260.642578125,21260.642578125,21260.642578125,0
