Date,Close,High,Low,Open,Volume
2001-08-02,4040.961669921875,4078.1629781732677,3580.5989732977687,3668.951581396701,698861
2001-08-03,3854.958740234375,4301.371338207618,3817.7574131819506,4059.5643756947843,1832862
2001-08-06,3836.356689453125,3887.507996655139,3766.6047254510345,3845.6570178531633,693000
2001-08-07,3906.1083984375,3971.2103603219985,3845.6567667821478,3864.257089702402,363349
2001-08-08,3766.6044921875,3878.2077607455085,3706.152860329181,3878.2077607455085,571396
2001-08-09,3613.150634765625,3775.905224805915,3613.1506347656245,3696.852928824678,521582
2001-08-10,3496.8974609375,3752.6546815208108,3427.145491687506,3664.302054071289,807280
2001-08-13,3622.450439453125,3622.450439453125,3510.847175078649,3510.847175078649,265186
2001-08-14,3682.902099609375,3720.10307715445,3650.351119507897,3720.10307715445,578721
2001-08-15,3682.902099609375,3682.9020996093755,3682.9020996093755,3682.9020996093755,0
2001-08-16,3673.60302734375,3696.8536878374584,3627.101706356333,3696.8536878374584,577256
2001-08-17,4068.862548828125,4096.763196649891,3692.2021399072364,3720.102787729003,1488560
2001-08-20,3961.91015625,4022.3617897931103,3864.2572103737875,3864.2572103737875,710582
2001-08-21,4124.6650390625,4124.6650390625,3975.8607766983764,3975.8607766983764,1117885
2001-08-22,4045.61181640625,4068.862466676755,3952.6092153242307,3952.6092153242307,310605
2001-08-23,4017.71142578125,4129.314696515273,3952.6097950742787,3952.6097950742787,168488
2001-08-24,4110.71435546875,4301.369929858678,3999.111408849123,3999.111408849123,460047
2001-08-27,4120.0146484375,4189.766614219085,4115.364650451584,4185.116616233168,323791
2001-08-28,4022.362060546875,4078.1637001372023,3999.1114051063623,4068.8633714279017,142116
2001-08-29,4161.865234375,4185.115885576322,3975.860024764423,3975.860024764423,574326
2001-08-30,4036.311767578125,4194.416000700389,4036.311767578125,4045.6120948595344,710582
2001-08-31,3813.105712890625,3999.110934527326,3766.60440748145,3999.110934527326,956722
2001-09-03,3766.6044921875,3971.2103736553668,3766.6044921875,3813.1057986424294,329651
2001-09-04,3906.1083984375,3906.1083984375,3766.6044795410976,3775.9048073339463,300349
2001-09-05,3831.70654296875,3896.808173913048,3789.85523312456,3896.808173913048,562605
2001-09-06,3994.460693359375,3999.1110236031354,3845.6567788679195,3845.6567788679195,193395
2001-09-07,4022.362060546875,4068.8633714279017,3882.8581279037962,3882.8581279037962,378000
2001-09-10,3994.460693359375,4036.3120022259995,3957.2597147365113,4022.361676825606,263721
2001-09-11,3989.81103515625,4022.3620189695994,3952.6100533690533,4013.0616903564323,262256
2001-09-12,3859.606689453125,4585.026858962748,3394.594007646876,3394.594007646876,517186
2001-09-13,4180.4658203125,4180.4658203125,3906.108318372455,4092.1135397550356,524512
2001-09-14,4050.262451171875,4185.116377041842,4027.011797240188,4185.116377041842,840977
2001-09-17,4092.114501953125,4180.466803285281,4050.2631842351734,4050.2631842351734,492279
2001-09-18,4092.114501953125,4222.318121003233,4045.6131856734073,4045.6131856734073,312070
2001-09-19,4092.114501953125,4166.5164749344685,4045.6131856734073,4092.1145019531255,287163
2001-09-20,4092.114501953125,4147.91614802189,4064.213512585986,4115.365160092984,669558
2001-09-21,4124.6650390625,4124.6650390625,4045.612743494171,4101.414383463902,438070
2001-09-24,4124.6650390625,4124.6650390625,4124.6650390625,4124.6650390625,0
2001-09-25,4231.6171875,4324.619792294762,4073.512626282739,4092.1132803078576,684210
2001-09-26,4324.6201171875,4431.5730542033725,4259.518155874131,4259.518155874131,246139
2001-09-27,4417.6220703125,4417.6220703125,4278.118495599823,4278.118495599823,720838
2001-09-28,4417.6220703125,4417.6220703125,4417.6220703125,4417.6220703125,0
2001-10-01,4417.6220703125,4417.6220703125,4417.6220703125,4417.6220703125,0
2001-10-02,4417.6220703125,4417.6220703125,4417.6220703125,4417.6220703125,0
2001-10-03,4417.6220703125,4417.6220703125,4417.6220703125,4417.6220703125,0
2001-10-04,4743.1318359375,4743.1318359375,3794.5053356838157,3794.5053356838157,1114954
2001-10-05,4650.1298828125,4766.383171466001,4510.625936428299,4510.625936428299,886396
2001-10-08,4743.1318359375,4812.883799161983,4650.129218304857,4789.633144753821,221232
2001-10-09,4640.828125,4743.1310540650675,4538.5255286003385,4743.1310540650675,189000
2001-10-10,4626.8779296875,4673.379232129858,4557.125976023964,4640.828253887124,227093
2001-10-11,4547.82666015625,4696.630584039459,4487.3746918300485,4626.878619969656,663698
2001-10-12,4547.82666015625,4580.377310589786,4454.824041396512,4557.126655899852,426349
2001-10-15,4580.37646484375,4626.877765637362,4533.875164050139,4552.475817433745,445395
2001-10-16,4375.7724609375,4519.926410405446,4375.7724609375,4510.626080483043,1838723
2001-10-17,4138.61474609375,4408.3222441132675,4082.8131144808153,4399.021916733541,1257071
2001-10-18,4240.91845703125,4310.670431600752,4059.5635227498537,4147.916156937429,947931
2001-10-19,4110.71435546875,4226.967632780117,4092.114030698217,4226.967632780117,470302
2001-10-22,4003.76123046875,4161.865813712276,3980.5105760309057,4115.364504836587,915698
2001-10-23,3929.359130859375,4087.4633758656905,3901.4584795833925,4045.6123989517173,1051954
2001-10-24,4054.91259765625,4068.8629228494865,3906.108352709037,3920.0586779022733,618279
2001-10-25,4147.91552734375,4171.166182004471,4054.9129087008687,4054.9129087008687,634396
2001-10-26,4073.513671875,4240.918270408932,4059.563344108089,4189.766957708424,287163
2001-10-29,4017.71142578125,4120.014368509862,3980.5104464250594,4120.014368509862,230023
2001-10-30,4045.61181640625,4087.462787293918,3929.3585650537257,3929.3585650537257,131860
2001-10-31,4185.11669921875,4213.017353018429,4013.0617803461155,4031.6624379895547,454186
2001-11-01,4166.51513671875,4185.11579032262,4120.013835374481,4185.11579032262,99628
2001-11-02,4031.6630859375,4161.866712370786,4017.712424130102,4138.616052912502,606558
2001-11-05,4078.164306640625,4106.064964252429,4031.662988843936,4031.662988843936,212442
2001-11-06,4106.06396484375,4324.6201718251,4092.113639433333,4124.664620501269,603628
2001-11-07,4278.11865234375,4278.11865234375,4185.1160440175445,4217.666690799374,556744
2001-11-08,4464.1240234375,4505.975334817105,4306.019771630524,4347.87108301013,545023
2001-11-09,4464.1240234375,4464.1240234375,4464.1240234375,4464.1240234375,0
2001-11-12,4208.3681640625,4412.973774151445,4189.767502842803,4412.973774151445,369209
2001-11-13,4208.3681640625,4333.921462966049,4185.117503870651,4185.117503870651,380930
2001-11-14,4278.11865234375,4324.619956506853,4208.366696099096,4324.619956506853,397047
2001-11-15,4417.6220703125,4464.123372771864,4189.765887860865,4189.765887860865,341372
2001-11-16,4278.11865234375,4412.972234817491,4250.217670246631,4352.520605938544,288628
2001-11-19,4426.9228515625,4426.9228515625,4315.319913808241,4347.870895402777,347232
2001-11-20,4464.1240234375,4547.826646196711,4380.421733343752,4464.1240234375,271046
2001-11-21,4287.4189453125,4529.225810315815,4194.41633051626,4464.123846892266,496675
2001-11-22,4287.4189453125,4333.92025271062,4231.617642567117,4296.719273325214,225628
2001-11-23,4333.92041015625,4408.32270429545,4306.019757769965,4333.92041015625,373605
2001-11-26,4264.16796875,4440.872856950474,4259.517971428445,4333.919924565878,710582
2001-11-27,4371.12060546875,4394.370921399809,4254.867362486562,4264.167355792834,1062210
2001-11-28,4278.11865234375,4394.371580086079,4278.11865234375,4375.771258020095,430744
