Date,Close,High,Low,Open,Volume
2001-08-02,61982.23046875,63162.843024314,56964.62245749604,58440.386601915394,149633
2001-08-03,62277.38671875,63458.005562819904,60211.31304184227,60211.31304184227,87118
2001-08-06,60211.3046875,63162.83898786207,60211.3046875,61982.22650774569,36030
2001-08-07,63458.00390625,63753.15550949101,60801.620876652145,61982.233489759106,56734
2001-08-08,62867.69921875,63162.85084414639,61096.77706608493,63162.85084414639,44096
2001-08-09,58853.609375,61982.238966304576,58794.584009250844,61982.238966304576,98814
2001-08-10,57909.125,59030.70619179248,57495.910224061336,59030.70619179248,163749
2001-08-13,56551.41796875,58145.245516684874,55902.076915797144,58145.245516684874,85235
2001-08-14,56728.5,57495.90410230146,55665.9504893521,55665.9504893521,67489
2001-08-15,56728.5,56728.5,56728.5,56728.5,0
2001-08-16,58735.5546875,59325.857968693315,56256.26602614322,56374.322962295664,83622
2001-08-17,59030.703125,59030.703125,57023.66091758928,57850.09042653154,83757
2001-08-20,58027.19140625,58735.564137857975,57850.102873456526,58735.564137857975,43290
2001-08-21,58086.2109375,58735.55195679624,57850.09087602899,57850.09087602899,56599
2001-08-22,57850.1015625,58322.347972822055,57259.7919995613,57850.1015625,78917
2001-08-23,56964.640625,58027.19040383955,56374.33105888164,57909.13345073155,120728
2001-08-24,54898.5546875,56669.47680647472,54131.15675598249,56197.23049473858,149095
2001-08-27,52537.3359375,54308.258488228275,52537.3359375,54308.258488228275,268345
2001-08-28,52537.3359375,53836.012061357746,52537.3359375,52537.3359375,134979
2001-08-29,50766.41015625,51947.022976130975,50176.10374630951,51947.022976130975,245087
2001-08-30,52537.3359375,53422.797212864134,49703.86357642162,50176.110003292146,232315
2001-08-31,53127.6484375,53540.863308676526,51356.72578955915,51474.7889527939,170203
2001-09-03,53127.6484375,53836.015016618294,52596.37040308872,52891.52211103049,71254
2001-09-04,53717.953125,53717.953125,52065.08759179632,52832.491882269096,37240
2001-09-05,55488.86328125,55488.86328125,53717.94719154072,53717.94719154072,149364
2001-09-06,56610.45703125,57200.760393739576,55843.05893992682,56020.14746861587,116157
2001-09-07,56669.48046875,56669.48046875,54308.24875747427,55547.89308084016,26619
2001-09-10,55488.86328125,56669.482274581336,55311.774772351004,56669.482274581336,24602
2001-09-11,54603.40625,55547.89903576312,54367.28615363139,55488.86746163489,76900
2001-09-12,51356.71875,53658.91911678533,51356.71875,51356.71875,115216
2001-09-13,56079.1640625,56374.315664890586,52242.16843085075,52242.16843085075,99217
