Price,Close,High,Low,Open,Volume
Ticker,035250.KS,035250.KS,035250.KS,035250.KS,035250.KS
Date,,,,,
2008-05-22,13898.353515625,13956.996357463082,13487.853622758439,13956.996357463082,272264
2008-05-23,13546.4970703125,13663.782759232954,13341.247114701704,13605.139914772728,332677
2008-05-26,13546.4970703125,13839.711292613636,13311.92569247159,13311.92569247159,327797
2008-05-27,13722.4267578125,13839.71245659722,13487.855360243055,13487.855360243055,192173
2008-05-28,13722.4267578125,13839.71245659722,13282.605387369791,13781.06960720486,348168
2008-05-29,14044.9599609375,14338.17415636417,13722.424345968164,13722.424345968164,662581
2008-05-30,14308.8544921875,14367.497338466957,13810.390298812117,14015.640260790216,372047
2008-06-02,14162.24609375,14191.567514233955,13781.067627458593,14132.924673266047,318887
2008-06-03,13956.99609375,14044.960354845061,13810.388991924894,13956.996093749998,233459
2008-06-04,13927.6767578125,13986.319607319077,13810.391058799341,13927.676757812498,253254
2008-06-05,14074.2861328125,14074.2861328125,13663.78612060547,13781.071838378906,289813
2008-06-06,14074.2861328125,14074.2861328125,14074.2861328125,14074.2861328125,0
2008-06-09,13986.3212890625,13986.3212890625,13546.499864878146,13839.714147667715,440541
2008-06-10,13487.8583984375,13898.358436650817,13487.858398437502,13839.715574048914,456771
2008-06-11,13429.21484375,13546.50056290939,13341.25055438046,13458.536273539848,556995
2008-06-12,12754.8193359375,13370.569234913793,12754.8193359375,13311.926387392241,736361
2008-06-13,13253.283203125,13253.283203125,12784.140434872788,12930.747549951604,384181
2008-06-16,13165.322265625,13341.250848239142,12989.393683010856,13106.679404753619,454644
2008-06-17,12960.0703125,13311.927425056561,12813.463182268099,13311.927425056561,487120
2008-06-18,13135.994140625,13311.9226335798,12989.387063162667,13018.708478655135,524085
2008-06-19,13106.677734375,13311.927721266778,13018.713454278524,13311.927721266778,226141
2008-06-20,13399.888671875,13605.13860776805,13165.317316568653,13282.602994221827,528990
2008-06-23,13253.283203125,13429.21174121958,13253.283203125,13429.21174121958,267742
2008-06-24,13370.5732421875,13517.180404930785,13253.287511992874,13341.251809638845,510232
2008-06-25,13487.8583984375,13605.144123641305,13370.572673233697,13487.858398437502,1254219
2008-06-26,13458.5341796875,13517.177030143654,13106.677076950571,13429.212754459422,312113
2008-06-27,13253.283203125,13487.854587251108,13253.283203125,13311.926049156527,225940
2008-06-30,13429.21484375,13605.143422489084,13253.286265010918,13311.929124590613,526584
2008-07-01,13487.8583984375,13927.679867951767,13370.572673233697,13429.2155358356,728609
2008-07-02,13487.8583984375,13927.679867951767,13194.64408542799,13663.786986243207,840394
2008-07-03,13487.8583984375,13605.144123641305,13311.929810631795,13517.179829738452,605068
2008-07-04,12901.427734375,13370.570561079545,12637.534894353692,13311.927707741477,1072173
2008-07-07,12960.0703125,13018.71316459276,12490.927495757918,12784.14175622172,519850
2008-07-08,12666.85546875,12960.069715711805,12461.605495876734,12960.069715711805,635052
2008-07-09,12402.962890625,12989.391396091904,12402.962890625,12754.819993905141,603169
2008-07-10,12490.9267578125,12725.49815232541,12168.391090357247,12373.641060556043,1180971
2008-07-11,12666.85546875,12930.748291015625,12285.676947699652,12490.926920572916,419960
2008-07-14,12608.2119140625,12960.068990734011,12344.319106558865,12930.747567678052,486212
2008-07-15,12402.962890625,12696.17714335845,12402.962890625,12549.570016991725,342442
2008-07-16,12960.0703125,13165.32029482466,12549.570347850678,12666.856052036199,869979
2008-07-17,13018.7109375,13399.88941089527,12696.17530616554,12960.068095439188,433148
2008-07-18,13135.994140625,13194.636971609933,12901.422816685268,13165.315556117466,313233
2008-07-21,12901.427734375,13605.141974431817,12901.427734375,13311.927707741477,449837
2008-07-22,12989.3896484375,13077.353912422404,12813.461120467693,12901.425384452597,446531
2008-07-23,13018.7109375,13282.603726773648,12960.068095439188,13194.639463682432,315277
2008-07-24,13399.888671875,13605.13860776805,13018.710219502187,13048.031638915481,451011
2008-07-25,13370.5732421875,13693.109000222727,13136.001781798246,13399.894674736159,318856
2008-07-28,13898.353515625,13898.353515625002,13546.49646459652,13546.49646459652,442179
2008-07-29,13898.353515625,14074.282041139242,13810.38925286788,14074.282041139242,559695
2008-07-30,13898.353515625,14132.924882977322,13663.78214827268,13898.353515625002,356764
2008-07-31,14132.9267578125,14250.212457047459,13810.391084916364,13810.391084916364,533177
2008-08-01,14103.60546875,14250.212594204782,13781.069792749482,14132.926893840957,301769
2008-08-04,14191.5703125,14660.713132747935,13986.32032864153,14279.53459129649,660052
2008-08-05,14279.5341796875,14367.49845594841,13986.319925484473,14250.212754267199,677552
2008-08-06,14191.5703125,14484.78457515496,14074.284607438018,14367.498870092977,350335
2008-08-07,14220.888671875,14220.888671874998,13781.067372744845,14074.281572164948,435461
2008-08-08,14015.642578125,14220.892574038964,13839.714010198744,13986.32115013729,370047
2008-08-11,14074.2861328125,14279.536138916015,13839.714697265625,13869.036126708985,316771
2008-08-12,13839.7138671875,14191.570999404132,13634.463873394467,14074.285288665254,482497
2008-08-13,13751.7470703125,13898.3541819363,13605.139958688698,13839.71133728678,312091
2008-08-14,13781.0693359375,14162.24784948471,13693.105063580453,13781.069335937502,555027
2008-08-15,13781.0693359375,13781.069335937502,13781.069335937502,13781.069335937502,0
2008-08-18,14132.9267578125,14162.24818262124,13869.033934533843,13986.319633768802,438829
2008-08-19,13898.353515625,14103.603462058281,13311.925097244199,14044.960620220201,632862
2008-08-20,12256.357421875,12960.071723609452,11845.857412529906,12960.071723609452,4562133
2008-08-21,11963.140625,12344.319125306372,11963.140625,12139.06916360294,2802952
2008-08-22,11992.462890625,12168.391441587715,11728.570064180929,12168.391441587715,748470
2008-08-25,12021.7841796875,12051.105604516006,11845.855630716464,11904.498480373475,430381
2008-08-26,12021.7841796875,12080.427029344513,11787.212781059452,11963.141330030488,388855
2008-08-27,11142.1396484375,11728.568050986843,10555.711245888158,11728.568050986843,3330766
2008-08-28,10438.4267578125,11288.74803864554,10438.426757812502,11200.783768214538,2949668
2008-08-29,11259.4267578125,11376.71245320638,10790.283976236979,10848.92682393392,4658515
2008-09-01,10995.5341796875,11318.069848958334,10702.319934895833,11024.855604166667,1727847
2008-09-02,9353.53515625,9353.53515625,9353.53515625,9353.53515625,852103
2008-09-03,7975.42919921875,7975.42919921875,7975.42919921875,7975.42919921875,1241733
2008-09-04,8385.9287109375,8591.178714352054,7564.9286972792825,7740.857271634615,11291748
2008-09-05,8063.39208984375,8737.784882812499,8063.39208984375,8180.67779296875,5054856
2008-09-08,8620.4990234375,8620.4990234375,8268.64192044005,8356.606196189414,2683388
2008-09-09,8796.427734375,8913.7134375,8473.892050781249,8620.4991796875,3040566
2008-09-10,8767.10546875,8943.034006584448,8679.141199832777,8737.784045777593,1833732
2008-09-11,8561.85546875,8884.391119970034,8503.21262307363,8855.069697131848,1840084
2008-09-12,8679.1416015625,8767.10587455131,8620.498752903293,8737.784450221707,1505476
2008-09-15,8679.1416015625,8679.1416015625,8679.1416015625,8679.1416015625,0
2008-09-16,8239.3212890625,8385.928429437277,8034.07129253781,8034.07129253781,1721288
2008-09-17,8327.28515625,8532.535142495599,8297.963729643485,8444.570862676057,1042226
2008-09-18,8209.9990234375,8532.534699358259,8034.070472935267,8092.713323102678,5538
2008-09-19,8679.1416015625,8796.427298880912,8415.248782596072,8532.534479914484,1481167
2008-09-22,8415.25,8767.107142857143,8297.964285714286,8767.107142857143,1395763
2008-09-23,8473.8916015625,8591.177298469938,8327.2844804282,8327.2844804282,1014608
2008-09-24,8708.462890625,8825.748586121632,8473.891499631734,8503.212923505891,1473120
2008-09-25,8972.35546875,8972.35546875,8649.819814644608,8884.39119944853,1529200
2008-09-26,8767.10546875,8943.034006584448,8620.49835388796,8943.034006584448,1323014
2008-09-29,8473.8916015625,9734.712843317473,8356.60590465506,8884.391540738538,4428866
2008-09-30,8473.8916015625,8503.213025789359,7799.498844344723,7916.784541252162,2345478
2008-10-01,8385.9287109375,8532.53585623361,8180.678707522945,8503.214427174387,1113359
2008-10-02,8473.8916015625,8591.177298469938,8268.64163197448,8385.92732888192,1327758
2008-10-03,8473.8916015625,8473.8916015625,8473.8916015625,8473.8916015625,0
2008-10-06,7946.1064453125,8415.24926127191,7858.142167320111,8415.24926127191,1240320
2008-10-07,8063.39208984375,8122.034941406249,7682.2135546875,7740.85640625,979140
2008-10-08,7095.78515625,7799.499386621901,6919.856598657026,7799.499386621901,1608080
2008-10-09,6743.92919921875,7242.393531334919,6626.643474014946,7037.143512228262,2308112
2008-10-10,6743.92919921875,6890.536355723506,5922.92912279212,6362.750592306386,2472213
2008-10-13,7418.32177734375,7506.286067193676,6861.21460829422,6861.21460829422,1904337
2008-10-14,7535.60595703125,7828.82019660445,7476.963109116609,7740.855924732489,2539414
2008-10-15,7770.1767578125,7828.819601267688,7359.676853626179,7359.676853626179,1337576
2008-10-16,6978.498046875,7388.997931985294,6861.212365414915,7301.0336708902305,2241890
2008-10-17,6773.24853515625,7271.712713068182,6480.034312855114,7242.391290838068,2236276
2008-10-20,6978.498046875,6978.498046874999,6362.748219209559,6831.890945049894,1472214
2008-10-21,6655.9638671875,7154.42812155837,6626.642440459801,7095.785268102973,1343601
2008-10-22,6128.1787109375,6626.6430079994025,5981.571564742823,6450.71443256579,2112972
2008-10-23,5823.23583984375,5952.250128339785,5700.085837188444,5817.371554003022,2237467
2008-10-24,5395.14208984375,5823.234886103091,5336.4992410411005,5764.592037300442,2209265
2008-10-27,6245.46337890625,6450.713349105046,5453.784922425176,5471.377777013644,2851339
2008-10-28,6567.9970703125,6626.639901297433,5922.925929478237,5981.568760463169,2355726
2008-10-29,6743.92919921875,6919.857787024457,5805.643397588316,6802.572061820652,4604917
2008-10-30,7623.5703125,7682.213161057693,6743.927584134615,7037.141826923077,3035839
2008-10-31,7564.927734375,7828.820562318314,7242.392055777616,7506.28488372093,2157690
2008-11-03,7975.42919921875,8092.714922736673,7564.92916690602,7594.250597785501,2109061
2008-11-04,7799.5009765625,8034.07243450423,7564.929518620771,8004.751002261513,1452187
2008-11-05,7975.42919921875,8034.072060977711,7711.536321303423,7975.42919921875,1625930
2008-11-06,7740.8564453125,7799.499297170929,7564.927889737217,7623.570741595645,1044439
2008-11-07,7858.14208984375,7946.1063669688665,7418.320704218167,7770.1778127186335,1472103
2008-11-10,8415.25,8503.214285714286,7946.107142857142,7975.428571428572,1768160
2008-11-11,8209.9990234375,8356.606148856026,8063.391898018973,8327.28472377232,1660750
2008-11-12,8239.3212890625,8327.285573287365,7887.464152163033,8034.07129253781,1684867
2008-11-13,8356.607421875,8356.607421875,7564.928824013158,7916.785978618422,1448142
2008-11-14,8180.6787109375,8620.500147009408,8122.035852794579,8473.893001652106,1082684
2008-11-17,8092.712890625,8297.9628552423,7916.784349524456,8092.712890624999,1062052
2008-11-18,6890.53466796875,6949.1775162067825,6890.534667968751,6890.534667968751,4205604
2008-11-19,6450.7138671875,6509.356720525568,6128.178173828125,6245.463880504261,8594737
2008-11-20,6538.67724609375,6949.177162888873,6216.141597183296,6274.784442439742,3570422
2008-11-21,6626.6416015625,6685.284447594027,6245.463102357578,6567.9987555309735,1881035
2008-11-24,6304.10595703125,6626.641610646802,6245.463110919331,6626.641610646802,1085965
2008-11-25,6392.07177734375,6568.00035837156,6186.821766144639,6538.678928200258,1169396
2008-11-26,6685.28662109375,6802.572351288378,6392.072295607182,6450.715160704496,970985
2008-11-27,6743.92919921875,6919.857787024457,6714.6077679178,6890.536355723506,637526
2008-11-28,7037.14306640625,7037.14306640625,6802.571630859376,6831.893060302735,1011383
2008-12-01,6890.53466796875,7095.784636801863,6831.891819730718,7095.784636801863,713242
2008-12-02,6919.85693359375,6978.499788963189,6538.6783736924,6538.6783736924,647439
2008-12-03,6978.498046875,7066.462307970062,6802.569524684874,6978.498046874999,927488
2008-12-04,7213.06982421875,7271.7126683180895,6949.177025771723,7066.462713970402,970083
2008-12-05,7125.10595703125,7388.99877025463,7125.10595703125,7242.391651797197,898126
2008-12-08,8180.6787109375,8180.678710937501,7946.107278365816,8180.678710937501,3923181
2008-12-09,8092.712890625,8297.9628552423,7916.784349524456,8297.9628552423,1361144
2008-12-10,8092.712890625,8356.605702275814,8034.070043591485,8034.070043591485,1463565
2008-12-11,8209.9990234375,8385.92757393973,8092.713323102678,8209.9990234375,1186741
2008-12-12,8063.39208984375,8268.6420703125,7770.17783203125,8209.99921875,979605
2008-12-15,8180.6787109375,8415.250143509185,8180.678710937501,8327.285856294804,915676
2008-12-16,7887.46337890625,8239.32048131099,7887.463378906249,8209.999056110595,1272259
2008-12-17,8268.642578125,8268.642578125,7975.428302304965,8034.071157468971,1271729
2008-12-18,8297.9638671875,8503.213856835247,8151.3567317248235,8268.642440094964,1250654
2008-12-19,8356.607421875,8385.928851425439,8063.3931263706145,8385.928851425439,654824
2008-12-22,8268.642578125,8503.213998781028,8268.642578125,8415.249716035018,883919
2008-12-23,8268.642578125,8356.60686087101,8122.035440214982,8268.642578125,788683
2008-12-24,8473.8916015625,8503.213025789359,8122.034510840182,8268.64163197448,800043
2008-12-25,8473.8916015625,8473.8916015625,8473.8916015625,8473.8916015625,0
2008-12-26,8327.28515625,8503.213715889084,8239.320876430458,8503.213715889084,1101977
2008-12-29,8339.6396484375,8463.189865451388,8092.539214409722,8339.6396484375,897859
2008-12-30,8432.302734375,8586.740513392857,8277.864955357141,8339.640066964284,1179780
2008-12-31,8432.302734375,8432.302734375,8432.302734375,8432.302734375,0
2009-01-02,8432.302734375,8494.077845982141,8216.08984375,8432.302734375,650731
2009-01-05,8308.75,8617.625464684015,8308.75,8617.625464684015,963790
2009-01-06,8370.5283203125,8772.06657922048,8308.753203557426,8463.190995445111,1550686
2009-01-07,8277.8642578125,8524.964683418844,8185.201598210121,8370.52691741488,2089020
2009-01-08,7938.10205078125,8216.090060341683,7907.214494163423,8216.090060341683,1480496
2009-01-09,8030.7646484375,8185.202430138221,7968.989535757211,8030.764648437499,739442
2009-01-12,7938.10205078125,8123.427390488205,7876.3269375455975,8030.764720634727,689487
2009-01-13,7876.3271484375,7999.877378216912,7752.776918658088,7968.989820772059,599134
2009-01-14,7938.10205078125,8061.652277252553,7783.66426769212,7876.3269375455975,594931
2009-01-15,7567.4501953125,7814.550609853316,7443.8999880420915,7783.663058035713,919454
2009-01-16,7536.5615234375,7598.336617891905,7413.011334528688,7567.449070664702,730553
2009-01-19,7721.8896484375,7752.777207031249,7536.564296874999,7567.451855468749,671952
2009-01-20,7845.43896484375,7876.32651982345,7474.7883050873525,7629.226079985852,651578
2009-01-21,7721.8896484375,7845.4398828124995,7474.789179687499,7660.114531249999,672464
2009-01-22,7845.43896484375,7938.10162978285,7567.4509700264525,7814.551409864051,733070
2009-01-23,7721.8896484375,7845.4398828124995,7660.114531249999,7783.664765625,360396
2009-01-28,7968.9892578125,8061.651923601017,7783.663926235465,7814.5514814983035,702763
2009-01-29,8030.7646484375,8123.427317457932,7907.214423076923,7968.989535757211,639902
2009-01-30,7876.3271484375,7999.877378216912,7845.439590992647,7938.102263327206,384569
2009-02-02,7814.5517578125,7938.101983232461,7691.00153239254,7876.326870522481,545436
2009-02-03,7876.3271484375,8030.764935661765,7721.889361213235,7814.552033547794,702300
2009-02-04,8092.5380859375,8123.4256358838265,7907.212786259543,7968.987886152195,1161386
2009-02-05,7907.2138671875,8154.3143005371085,7876.326313018799,8030.764083862304,543807
2009-02-06,7938.10205078125,8092.539833870379,7876.3269375455975,7999.877164016902,576662
2009-02-09,8092.5380859375,8185.20073577648,7968.987886152195,8030.762986044848,736883
2009-02-10,8185.20263671875,8246.977750958138,8030.764851120283,8154.315079599057,548117
2009-02-11,7968.9892578125,8185.202144652373,7938.10170254966,8030.7643683381775,632414
2009-02-12,8154.31396484375,8154.31396484375,7783.663330078125,7968.9886474609375,1137163
2009-02-13,8061.65087890625,8216.088635207136,7968.988225125719,8154.313532686781,1319669
2009-02-16,7968.9892578125,8092.539478863856,7938.10170254966,7999.876813075339,566166
2009-02-17,7598.33935546875,7938.102497379955,7351.238888624238,7907.21493902439,1246801
2009-02-18,7413.01318359375,7474.788293457032,7258.575408935547,7382.12562866211,1028400
2009-02-19,7413.01318359375,7413.01318359375,7196.800299072266,7351.238073730469,942484
2009-02-20,7165.912109375,7413.012526939655,7104.137004983836,7351.237422548491,618596
2009-02-23,7073.25,7196.8002183406115,6980.587336244541,7042.362445414847,636118
2009-02-24,7042.3623046875,7042.3623046875,6733.486765008224,6918.81208881579,824752
2009-02-25,6980.58740234375,7196.80028648714,6949.699847466122,7135.025176731886,598528
2009-02-26,7104.13720703125,7351.237631623641,6949.699441661005,6949.699441661005,734284
2009-02-27,7691.00048828125,7845.43824909011,7135.024549369352,7196.799653692896,1144931
