Unnamed: 0,Return,ETF_Ratio,Cash_Ratio,Fees,Cumulative
2019-01-28,-0.0006151162002335,0.0,0.3,4.5e-05,1.3423428582080574
2019-01-29,-0.0042980696853308,0.0,0.3,0.0,1.336573375061873
2019-01-30,-0.0024243266765392,0.0,0.3,0.0,1.3333330845735585
2019-01-31,0.0050405523042783,0.0,0.3,0.0,1.340053819725376
2019-02-01,-0.0006680383702241,0.0,0.0,0.0002536469772905,1.3391586123556338
2019-02-07,-0.0007232179115791,0.0,0.0,0.0,1.3381901088607329
2019-02-08,-0.0196574923633919,0.0,0.0,0.0,1.3118846470150365
2019-02-11,0.0009042824269693,0.0,0.0,0.0,1.313070961247543
2019-02-12,-0.0014452215491358,0.0,0.0,0.0,1.3111732827988036
2019-02-13,0.0107052571520685,0.0,0.0,0.0,1.3252097299620866
2019-02-14,0.0057277199915271,0.0,0.0,0.0,1.3328001602253567
2019-02-15,-0.0131311617987195,0.0,0.0,0.0,1.3152989456760782
2019-02-18,0.0114225046876064,0.0,0.0,0.0,1.330322954048667
2019-02-19,-0.0040634380212862,0.0,0.0,0.0,1.3249172691765958
2019-02-20,0.0081654454004473,0.0,0.0,0.0,1.3357358087981672
2019-02-21,0.0005741306202387,0.0,0.0,0.0,1.3365026956265476
2019-02-22,-0.0001824846874755,0.0,0.0,0.0,1.3362588043498258
2019-02-25,-0.0027785295397775,0.0,0.0,0.0,1.332545969789152
2019-02-26,-0.0008524822365973,0.0,0.0,0.0,1.3314099980204572
2019-02-27,0.0024809862788702,0.0,0.0,0.0,1.3347132079570965
2019-02-28,-0.0097999585915611,0.0,0.0,0.0,1.3216330737875073
2019-03-04,0.0051219084290926,0.0,0.0,0.0002539163902897,1.328402357368307
2019-03-05,-0.0022002449975217,0.0,0.0,0.0,1.3254795467268117
2019-03-06,9.504473043001528e-05,0.0,0.0,0.0,1.3256055265730209
2019-03-07,-0.0088195600771921,0.0,0.0,0.0,1.313914268992752
2019-03-08,-0.0106292223583043,0.0,0.0,0.0,1.2999483820678792
2019-03-11,0.0050073314413634,0.0,0.0,0.0,1.306457654473557
2019-03-12,-0.0089136485870934,0.0,0.0,0.0,1.2948123500476616
2019-03-13,0.0040188881692728,0.0,0.0,0.0,1.3000160560826963
2019-03-14,0.0021849775955357,0.0,0.0,0.0,1.3028565620390735
2019-03-15,0.0151840455085999,0.0,0.0,0.0,1.3226391953682533
2019-03-18,0.0066380300037946,0.0,0.0,0.0,1.3314189140313026
2019-03-19,-0.0077194662236131,0.0,0.0,0.0,1.3211410706949585
2019-03-20,-0.0049570425502278,0.0,0.0,0.0,1.31459211819267
2019-03-21,-0.015546543738994,0.0,0.0,0.0,1.2941547543282508
2019-03-22,0.0035907311636749,0.0,0.0,0.0,1.2988017161352352
2019-03-25,-0.0198332946236671,0.0,0.0,0.0,1.2730421990414005
2019-03-26,0.0096691249043605,0.0,0.0,0.0,1.2853514030724535
2019-03-27,-0.0058468573432327,0.0,0.0,0.0,1.2778361367827649
2019-03-28,-0.01009432901657,0.0,0.0,0.0,1.2649372383888169
2019-03-29,9.458877112051668e-05,0.0,0.0,0.0,1.2650568872477408
2019-04-01,0.0154292155152265,0.0,0.0,0.0002340993441639,1.284575722600108
2019-04-02,-0.0029892065929395,0.0,0.0,0.0,1.2807358603809815
2019-04-03,0.0139146776575318,0.0,0.0,0.0,1.2985568870426247
2019-04-04,0.0023338361154814,0.0,0.0,0.0,1.301587506003612
2019-04-05,0.0037122124893646,0.0,0.0,0.0,1.3064192753993995
2019-04-08,0.0023442789047208,0.0,0.0,0.0,1.3094818865474391
2019-04-09,-0.0012761400505439,0.0,0.0,0.0,1.307810804266554
2019-04-10,0.0100409135003725,0.0,0.0,0.0,1.320942419427047
2019-04-11,0.0052300518294941,0.0,0.0,0.0,1.3278510167444275
2019-04-12,0.00153274227232,0.0,0.0,0.0,1.3298862701291352
2019-04-15,0.0001715467336372,0.0,0.0,0.0,1.3301144077748848
2019-04-16,0.0115469225177997,0.0,0.0,0.0,1.3454731357812704
2019-04-17,-0.0024887027985682,0.0,0.0,0.0,1.342124653022853
2019-04-18,-0.0088364420680541,0.0,0.0,0.0,1.3302650462783092
2019-04-19,-0.002145780546676,0.0,0.0,0.0,1.327410589420082
2019-04-22,0.0003308680508495,0.0,0.0,0.0,1.3278497871744803
2019-04-23,0.003299159768646,0.0,0.0,0.0,1.3322305757711317
2019-04-24,-0.0033786433570422,0.0,0.0,0.0,1.327729443786254
2019-04-25,0.0001673264057657,0.0,0.0,0.0,1.3279516079819125
2019-04-26,-0.0077074222677317,0.0,0.0,0.0,1.3177165241880822
2019-04-29,0.0226659084789594,0.0,0.0,0.0,1.347583766326542
2019-04-30,0.0016022456504494,0.0,0.0,0.0,1.349742926554755
2019-05-02,0.0110173195303214,0.0,0.0,0.000160576956581,1.3646134756603998
2019-05-03,-0.0060177459369149,0.0,0.0,0.0,1.356401578461785
2019-05-07,-0.0040206709066809,0.0,0.0,0.0,1.3509479340974877
2019-05-08,0.0006239856046826,0.0,0.0,0.0,1.3517909061610405
2019-05-09,-0.0258349193180448,0.0,0.0,0.0,1.316867497165503
2019-05-10,-7.546267300817994e-06,0.0,0.0,0.0,1.3168575597313696
2019-05-13,-0.0084107411718995,0.0,0.0,0.0,1.30578181163621
2019-05-14,-0.0042497695374739,0.0,0.0,0.0,1.3002325398705308
2019-05-15,-0.0015808304372249,0.0,0.0,0.0,1.298177092696033
2019-05-16,-0.0060338960869893,0.0,0.0,0.0,1.2903440270161952
2019-05-17,-0.0061464705752487,0.0,0.0,0.0,1.2824129654221923
2019-05-20,1.6572276862143742e-05,0.0,0.0,0.0,1.2824342179249069
2019-05-21,-0.006582281565616,0.0,0.0,0.0,1.2739928748131446
2019-05-22,-0.002879079270138,0.0,0.0,0.0,1.2703249483369663
2019-05-23,-0.0013993365294486,0.0,0.0,0.0,1.2685473362324886
2019-05-24,0.0019599528599345,0.0,0.0,0.0,1.2710336292120998
2019-05-27,0.0046016800476947,0.0,0.0,0.0,1.2768825193035942
2019-05-28,-0.0041225447091281,0.0,0.0,0.0,1.271618514029461
2019-05-29,-0.0091453585991035,0.0,0.0,0.0,1.2599891067174025
2019-05-30,0.0033905648926014,0.0,0.0,0.0,1.264261181547699
2019-05-31,-0.0023655210411607,0.0,0.0,0.0,1.2612705451212252
2019-06-03,0.0205214517910548,0.0,0.0,0.0002645235313345,1.2871536478084078
2019-06-04,0.0004973416091128,0.0,0.0,0.0,1.2877938028747844
2019-06-05,-0.0044848893030903,0.0,0.0,0.0,1.2820181902236851
2019-06-07,-0.0039167502946757,0.0,0.0,0.0,1.276996845099347
2019-06-10,0.0119560174975401,0.0,0.0,0.0,1.2922646417236583
2019-06-11,0.0096298669212447,0.0,0.0,0.0,1.304708978250487
2019-06-12,0.0003572437988063,0.0,0.0,0.0,1.3051750774422142
2019-06-13,0.0033199341047227,0.0,0.0,0.0,1.3095081726944486
2019-06-14,-0.0054067320992907,0.0,0.0,0.0,1.302428012822858
2019-06-17,-0.0006268589228947,0.0,0.0,0.0,1.301611574201592
2019-06-18,0.0036489884010023,0.0,0.0,0.0,1.3063611397384638
2019-06-19,0.0038766350669241,0.0,0.0,0.0,1.311425425142841
2019-06-20,0.0010106604821055,0.0,0.0,0.0,1.3127508309952614
2019-06-21,0.0015925807290514,0.0,0.0,0.0,1.3148414926707508
2019-06-24,0.0019487977719313,0.0,0.0,0.0,1.3174038528421104
2019-06-25,-0.0053830009424517,0.0,0.0,0.0,1.3103122666606717
2019-06-26,-0.0008166378206487,0.0,0.0,0.0,1.3092422161068566
2019-06-27,0.0001887592791365,0.0,0.0,0.0,1.309489347723784
2019-06-28,-0.0086575204056689,0.0,0.0,0.0,1.2981524169748593
2019-07-01,0.0040847852784932,0.3,0.0,0.0002457452757784,1.3034550908569589
2019-07-02,0.0011485429515637,0.3,0.0,0.0,1.3049521650142424
2019-07-03,-0.0027026296361281,0.3,0.0,0.0,1.3014253626193453
2019-07-04,0.0029889374919868,0.3,0.0,0.0,1.3053152416787008
2019-07-05,0.0047763652615164,0.3,0.0,0.0,1.311549904054383
2019-07-08,-0.0065761334029926,0.3,0.0,0.0,1.302924976920639
2019-07-09,-0.0094268850629427,0.3,0.0,0.0,1.2906424529175708
2019-07-10,-0.0027120383181953,0.3,0.0,0.0,1.2871421811301689
2019-07-11,0.0030074333385518,0.3,0.0,0.0,1.291013175437156
2019-07-12,0.002283795986222,0.3,0.0,0.0,1.2939615861453793
2019-07-15,-0.000650090854595,0.3,0.0,0.0,1.2931203935520288
2019-07-16,0.0016281760033784,0.3,0.0,0.0,1.2952258211462897
2019-07-17,-0.0021037731635133,0.3,0.0,0.0,1.2925009598230723
2019-07-18,-0.0015210734883884,0.3,0.0,0.0,1.2905349708793687
2019-07-19,0.0026863735914657,0.3,0.0,0.0,1.294001829944002
2019-07-22,-0.0029593895280287,0.3,0.0,0.0,1.290172374479216
2019-07-23,0.0021767931419278,0.3,0.0,0.0,1.292980812855887
2019-07-24,0.0002805066859237,0.3,0.0,0.0,1.2933435026186642
2019-07-25,-0.0061434581258971,0.3,0.0,0.0,1.2853979009679253
2019-07-26,-0.000461541641718,0.3,0.0,0.0,1.2848046363104515
2019-07-29,-0.0069975698114539,0.3,0.0,0.0,1.2758141261737894
2019-07-30,-0.00081578833418,0.3,0.0,0.0,1.2747733318930747
2019-07-31,0.001275434687661,0.3,0.0,0.0,1.2763992220194764
2019-08-01,0.0077157840482135,0.3,0.0,0.0001757691154478,1.2862476427758869
2019-08-02,0.0024117116128445,0.3,0.0,0.0,1.289349701152963
2019-08-05,-0.0028297949512958,0.3,0.0,0.0,1.2857011058781858
2019-08-06,-0.0085187222374704,0.3,0.0,0.0,1.2747485752768009
2019-08-07,-0.0029302284160343,0.3,0.0,0.0,1.2710132707782256
2019-08-08,0.0015348298259146,0.3,0.0,0.0,1.272964059855349
2019-08-09,0.0047108658902073,0.3,0.0,0.0,1.2789608228243816
2019-08-12,-0.0037027917640966,0.3,0.0,0.0,1.2742250972230251
2019-08-13,-0.005157715264405,0.3,0.0,0.0,1.26765300698879
2019-08-14,0.0062021361205971,0.3,0.0,0.0,1.2755151634918185
2019-08-16,-0.0036688865032734,0.3,0.0,0.0,1.2708354431237627
2019-08-19,0.0046169895314279,0.3,0.0,0.0,1.2767028770608326
2019-08-20,0.0070763334561641,0.3,0.0,0.0,1.2857372523433592
2019-08-21,-0.0017149225856972,0.3,0.0,0.0,1.2835323124900433
2019-08-22,-0.0037051165876803,0.3,0.0,0.0,1.2787766756282126
2019-08-23,0.0010022551230449,0.3,0.0,0.0,1.2800583361025917
2019-08-26,-0.006834786886885,0.3,0.0,0.0,1.2713094101725495
2019-08-27,0.001394193576703,0.3,0.0,0.0,1.2730818615862145
2019-08-28,0.0040333586421067,0.3,0.0,0.0,1.2782166573147522
2019-08-29,0.0008190159950323,0.3,0.0,0.0,1.2792635372022096
2019-08-30,0.0108519452875901,0.3,0.0,0.0,1.293146035116337
2019-09-02,0.0017040550757814,0.3,0.0,0.0001456693998555,1.2953496271812035
2019-09-03,-0.0028502883275569,0.3,0.0,0.0,1.291657507258744
2019-09-04,0.0039411530211093,0.3,0.0,0.0,1.2967481271457153
2019-09-05,-0.0039892004901974,0.3,0.0,0.0,1.2915751388812429
2019-09-06,-0.0018451254254485,0.3,0.0,0.0,1.289192020753616
2019-09-09,0.0030998140508976,0.3,0.0,0.0,1.2931882762938531
2019-09-10,0.0040606841092148,0.3,0.0,0.0,1.2984395053776223
2019-09-11,0.002782784992406,0.3,0.0,0.0,1.3020527833467346
2019-09-16,0.0014752551830535,0.3,0.0,0.0,1.3039736434639762
2019-09-17,-0.0003806305721506,0.3,0.0,0.0,1.303477311229995
2019-09-18,-0.0029130090031029,0.3,0.0,0.0,1.2996802700870416
2019-09-19,-0.0043414167005813,0.3,0.0,0.0,1.2940378164570696
2019-09-20,0.003567968544718,0.3,0.0,0.0,1.298654902681864
2019-09-23,0.0056384733591359,0.0,0.3,4.5e-05,1.3059773337533471
2019-09-24,0.0039831369013758,0.0,0.3,0.0,1.3111792202637806
2019-09-25,-0.00607430345926,0.0,0.3,0.0,1.3032147197904225
2019-09-26,0.0012293778514749,0.0,0.3,0.0,1.3048168631026489
2019-09-27,-0.0097717846144975,0.0,0.3,0.0,1.2920664737550454
2019-09-30,0.0049561531701573,0.0,0.3,0.0,1.2984701531050005
2019-10-01,0.0115167680935614,0.0,0.0,0.0002035711088814,1.313424332734722
2019-10-02,-0.0173274606303541,0.0,0.0,0.0,1.290666024318312
2019-10-04,-0.0105851771943732,0.0,0.0,0.0,1.2770040957521456
2019-10-07,0.0035736035355509,0.0,0.0,0.0,1.2815676021036384
2019-10-08,0.0056132727192087,0.0,0.0,0.0,1.2887613905623485
2019-10-10,-0.0080718190495951,0.0,0.0,0.0,1.2783587418196245
2019-10-11,0.003997304425444,0.0,0.0,0.0,1.2834687308756052
2019-10-14,0.0024915026171749,0.0,0.0,0.0,1.286666496577644
2019-10-15,0.0018918322106186,0.0,0.0,0.0,1.2891006537001934
2019-10-16,0.0074307335695099,0.0,0.0,0.0,1.2986796172021209
2019-10-17,0.0012956071228368,0.0,0.0,0.0,1.300362195764451
2019-10-18,-0.0059644335659117,0.0,0.0,0.0,1.2926062718361904
2019-10-21,0.0023973340263666,0.0,0.0,0.0,1.295705080834358
2019-10-22,0.0087219507524003,0.0,0.0,0.0,1.30700615673903
2019-10-23,0.0024437011320097,0.0,0.0,0.0,1.310200089163797
2019-10-24,0.0062717854387387,0.0,0.0,0.0,1.318417383004849
2019-10-25,0.0022936340672701,0.0,0.0,0.0,1.32144135002939
2019-10-28,-0.0019632001717205,0.0,0.0,0.0,1.3188470961440937
2019-10-29,0.0019432149120939,0.0,0.0,0.0,1.3214098994880927
2019-10-30,-0.0016228680010037,0.0,0.0,0.0,1.319265425646004
2019-10-31,0.0006873905623986,0.0,0.0,0.0,1.320172276248892
2019-11-01,0.0154697225428403,0.0,0.0,0.0002054280892314,1.3405949750712125
2019-11-04,0.0103129828522085,0.0,0.0,0.0,1.3544205080608789
2019-11-05,0.0033867062563542,0.0,0.0,0.0,1.3590075324692628
2019-11-06,-0.0008967249853719,0.0,0.0,0.0,1.357788876459589
2019-11-07,0.0037769739617602,0.0,0.0,0.0,1.3629172096915445
2019-11-08,-0.0081912170038484,0.0,0.0,0.0,1.3517532590686816
2019-11-11,-0.0071213522054923,0.0,0.0,0.0,1.3421269480159312
2019-11-12,0.0060958965208499,0.0,0.0,0.0,1.3503084150088804
2019-11-13,-0.0171994380743692,0.0,0.0,0.0,1.3270838690436355
2019-11-14,0.0203672601713456,0.0,0.0,0.0,1.354112931473643
2019-11-15,0.0097186424397222,0.0,0.0,0.0,1.3672730708776395
2019-11-18,0.0022855516574219,0.0,0.0,0.0,1.370398044110932
2019-11-19,-0.0028287767094284,0.0,0.0,0.0,1.3665214940411046
2019-11-20,-0.0083749810520823,0.0,0.0,0.0,1.355076902421247
2019-11-21,-0.0118996341535146,0.0,0.0,0.0,1.3389519830325565
2019-11-22,-0.0070831986199905,0.0,0.0,0.0,1.3294679201941066
2019-11-25,0.0123527066857812,0.0,0.0,0.0,1.34589044746042
2019-11-26,-0.0097029578783022,0.0,0.0,0.0,1.332831329139902
2019-11-27,-0.0009479054810982,0.0,0.0,0.0,1.3315679310176307
2019-11-28,0.0018081723141412,0.0,0.0,0.0,1.333975635284895
2019-11-29,-0.0131091528797847,0.0,0.0,0.0,1.3164883447440374
2019-12-02,0.007059898557053,0.0,0.0,0.0002583431235149,1.3257826189094728
2019-12-03,0.0008799519434406,0.0,0.0,0.0,1.326949243901562
2019-12-04,-0.002297794120355,0.0,0.0,0.0,1.3239001877309151
2019-12-05,-0.0040331321872825,0.0,0.0,0.0,1.3185607232710284
2019-12-06,0.0085301738153392,0.0,0.0,0.0,1.3298082754266096
2019-12-09,0.0042860568341295,0.0,0.0,0.0,1.3355079092735838
2019-12-10,0.0010162360130919,0.0,0.0,0.0,1.3368651005067569
2019-12-11,0.003450076253656,0.0,0.0,0.0,1.3414773870443564
2019-12-12,0.0079324786520512,0.0,0.0,0.0,1.3521186277792951
2019-12-13,0.0104251132586215,0.0,0.0,0.0,1.366214617612986
2019-12-16,-0.0041886480984775,0.0,0.0,0.0,1.3604920253528092
2019-12-17,0.0012301953199617,0.0,0.0,0.0,1.3621656962752435
2019-12-18,0.006415389092474,0.0,0.0,0.0,1.37090451922527
2019-12-19,0.0026091570746726,0.0,0.0,0.0,1.3744814244503074
2019-12-20,0.0015303153158255,0.0,0.0,0.0,1.376584814425461
2019-12-23,-0.0018803152876945,0.0,0.0,0.0,1.373996400954089
2019-12-24,-0.0059105482080628,0.0,0.0,0.0,1.365875328988545
2019-12-26,-0.001480092636972,0.0,0.0,0.0,1.3638537069710874
2019-12-27,0.0143438754368093,0.0,0.0,0.0,1.3834166546579112
2019-12-30,0.0005195162211028,0.0,0.0,0.0,1.38413536205055
2020-01-02,-0.0040443653225446,0.0,0.0,0.0001988434902782,1.378537412990565
2020-01-03,-0.0018983304704647,0.0,0.0,0.0,1.3759204934148093
2020-01-06,-0.0093867399232047,0.0,0.0,0.0,1.3630050855881168
2020-01-07,0.0151065105273986,0.0,0.0,0.0,1.3835953362624516
2020-01-08,-0.0154111704369459,0.0,0.0,0.0,1.3622725127195474
2020-01-09,0.0101153109072681,0.0,0.0,0.0,1.3760523227261312
2020-01-10,0.0041420576433185,0.0,0.0,0.0,1.381752010767085
2020-01-13,0.0101390300712239,0.0,0.0,0.0,1.3957616359552272
2020-01-14,0.0038084454143288,0.0,0.0,0.0,1.401077317957177
2020-01-15,0.0002378646630218,0.0,0.0,0.0,1.4014105847412803
2020-01-16,-0.0003496942216416,0.0,0.0,0.0,1.4009205195576488
2020-01-17,-0.0032899962966778,0.0,0.0,0.0,1.396311496236364
2020-01-20,-0.0038642036107436,0.0,0.0,0.0,1.3909158643108843
2020-01-21,-0.0076523220406324,0.0,0.0,0.0,1.380272128185753
2020-01-22,0.0083751673362912,0.0,0.0,0.0,1.3918321382289276
2020-01-23,-0.0108967711635225,0.0,0.0,0.0,1.3766656619206106
2020-01-28,-0.0276790187107991,0.0,0.0,0.0,1.3385609073057954
2020-01-29,0.0070227965142794,0.0,0.0,0.0,1.3479613481797732
2020-01-30,-0.0153908647230898,0.0,0.0,0.0,1.3272150574179844
2020-01-31,-0.0068473362230111,0.0,0.0,0.0,1.3181271696796004
2020-02-03,0.0074855604895698,0.0,0.0,0.0002912914602408,1.3279940903411829
2020-02-04,0.0403992622724283,0.0,0.0,0.0,1.381644071893111
2020-02-05,0.0039567727711198,0.0,0.0,0.0,1.3871109235361567
2020-02-06,0.035337980159387,0.0,0.0,0.0,1.4361286218309466
2020-02-07,-0.0003237780713837,0.0,0.0,0.0,1.4356636348755112
2020-02-10,-0.0021384272715406,0.0,0.0,0.0,1.4325935726059342
2020-02-11,0.0293014259129039,0.0,0.0,0.0,1.4745706070369493
2020-02-12,0.0053875776507488,0.0,0.0,0.0,1.4825149706838727
2020-02-13,-0.011115855710355,0.0,0.0,0.0,1.4660355481813097
2020-02-14,0.0091744393158498,0.0,0.0,0.0,1.4794856023529777
2020-02-17,0.0054147061422884,0.0,0.0,0.0,1.4874965821314656
2020-02-18,-0.0122409533726061,0.0,0.0,0.0,1.4692882058276835
