Date,Open,High,Low,Close,Volume,Change
2005-02-07,8630,8870,8630,8850,1363551,0.029069767441860517
2005-02-11,8880,9070,8780,9070,1384934,0.024858757062146797
2005-02-14,9070,9250,8970,9150,1110262,0.008820286659316334
2005-02-15,9070,9140,8970,9020,1094020,-0.014207650273224015
2005-02-16,9000,9050,8780,8820,1356252,-0.022172949002217335
2005-02-17,8780,8850,8710,8710,1116414,-0.012471655328798237
2005-02-18,8780,8840,8710,8750,2197847,0.004592422502870175
2005-02-21,8750,8830,8590,8630,1718160,-0.013714285714285679
2005-02-22,8600,8700,8600,8650,1715835,0.002317497103128563
2005-02-23,8600,8820,8560,8720,1112696,0.008092485549132888
2005-02-24,8810,9010,8750,9010,1096621,0.03325688073394506
2005-02-25,9000,9200,8920,9050,1357830,0.004439511653718142
2005-02-28,9000,9110,8880,9010,1186607,-0.0044198895027623974
2005-03-02,8560,9070,8560,8750,2439771,-0.02885682574916759
2005-03-03,8800,8900,8750,8800,691484,0.005714285714285783
2005-03-04,8880,8970,8830,8950,999212,0.017045454545454586
2005-03-07,9050,9150,8610,8640,1605900,-0.03463687150837991
2005-03-08,8700,8810,8650,8650,1121703,0.0011574074074074403
2005-03-09,8800,8800,8650,8660,1132063,0.0011560693641619046
2005-03-10,8730,8730,8510,8510,1807228,-0.01732101616628179
2005-03-11,8510,8730,8510,8700,978770,0.02232667450058745
2005-03-14,8610,8700,8560,8580,978947,-0.01379310344827589
2005-03-15,8660,8680,8490,8490,1251431,-0.010489510489510523
2005-03-16,8490,8560,8320,8400,1061031,-0.010600706713780883
2005-03-17,8320,8420,8170,8190,1300718,-0.025000000000000022
2005-03-18,8260,8370,8110,8140,838168,-0.006105006105006083
2005-03-21,8240,8390,8100,8320,1014059,0.02211302211302213
2005-03-22,8390,8430,8210,8340,587092,0.0024038461538462563
2005-03-23,8390,8390,8140,8180,407740,-0.01918465227817745
2005-03-24,8110,8350,8110,8130,621838,-0.006112469437652757
2005-03-25,8280,8280,8110,8180,359760,0.006150061500614923
2005-03-28,8150,8280,8150,8250,365693,0.008557457212713837
2005-03-29,8180,8280,8030,8080,632618,-0.020606060606060628
2005-03-30,8060,8130,8000,8050,685396,-0.003712871287128716
2005-03-31,8130,8280,8070,8270,768454,0.027329192546583947
2005-04-01,8270,8550,8260,8550,832710,0.033857315598548876
2005-04-04,8550,8550,8420,8420,223803,-0.01520467836257311
2005-04-06,8430,8480,8250,8300,556786,-0.014251781472684133
2005-04-07,8340,8420,8320,8370,421880,0.008433734939758963
2005-04-08,8460,8490,8290,8290,432743,-0.009557945041816063
2005-04-11,8230,8270,8100,8110,741410,-0.021712907117008462
2005-04-12,8060,8190,8060,8150,718991,0.004932182490752224
2005-04-13,8230,8260,8150,8200,517550,0.006134969325153339
2005-04-14,8120,8270,8100,8100,1739760,-0.012195121951219523
2005-04-15,8160,8160,8020,8110,841344,0.0012345679012346622
2005-04-18,7990,8210,7980,8110,780216,0.0
2005-04-19,8250,8360,8200,8320,1513317,0.025893958076448786
2005-04-20,8430,8650,8420,8530,1871305,0.02524038461538458
2005-04-21,8470,8780,8400,8710,1488550,0.021101992966002348
2005-04-22,8800,8800,8500,8540,1162931,-0.019517795637198576
2005-04-25,8580,8690,8490,8500,948390,-0.004683840749414525
2005-04-26,8500,8560,8390,8500,882491,0.0
2005-04-27,8420,8530,8390,8420,944763,-0.009411764705882342
2005-04-28,8430,8550,8340,8400,990804,-0.002375296912114022
2005-04-29,8300,8420,8260,8350,969814,-0.005952380952380931
2005-05-02,8380,8560,8380,8560,437613,0.025149700598802394
2005-05-03,8590,8650,8340,8470,624325,-0.010514018691588745
2005-05-04,8470,8560,8400,8400,576182,-0.008264462809917328
2005-05-06,8340,8380,8280,8290,1420921,-0.013095238095238049
2005-05-09,8260,8270,8090,8150,964951,-0.016887816646562137
2005-05-10,8210,8400,8210,8350,718899,0.024539877300613577
2005-05-11,8220,8450,8220,8280,836170,-0.008383233532934131
2005-05-12,8280,8530,8260,8300,1014699,0.0024154589371980784
2005-05-13,8350,8460,8330,8400,1240340,0.012048192771084265
2005-05-16,8430,8550,8400,8420,708768,0.0023809523809523725
2005-05-17,8540,8640,8270,8410,1301132,-0.001187648456057011
2005-05-18,8490,8560,8420,8440,587720,0.00356718192627814
2005-05-19,8550,8800,8510,8800,1102856,0.042654028436019065
2005-05-20,8750,8800,8620,8690,476350,-0.012499999999999956
2005-05-23,8750,8760,8550,8700,412910,0.0011507479861909697
2005-05-24,8750,8770,8600,8650,408503,-0.005747126436781658
2005-05-25,8690,8870,8560,8560,808345,-0.010404624277456698
2005-05-26,8530,8690,8500,8640,616390,0.009345794392523255
2005-05-27,8710,8800,8640,8750,795040,0.0127314814814814
2005-05-30,8660,8790,8660,8770,303360,0.0022857142857142243
2005-05-31,8700,8800,8570,8570,643465,-0.022805017103762815
2005-06-01,8540,8620,8500,8570,661671,0.0
2005-06-02,8600,8650,8520,8530,656141,-0.004667444574095736
2005-06-03,8540,8620,8530,8570,471461,0.004689331770222793
2005-06-07,8500,8660,8500,8550,585580,-0.002333722287047868
2005-06-08,8650,8830,8570,8830,1722951,0.03274853801169586
2005-06-09,8860,9370,8850,9370,2882948,0.0611551528878822
2005-06-10,9370,9510,9220,9300,1105586,-0.007470651013874119
2005-06-13,9300,9370,9260,9270,1255470,-0.003225806451612856
2005-06-14,9240,9370,9240,9270,558640,0.0
2005-06-15,9200,9310,9130,9300,736128,0.003236245954692629
2005-06-16,9400,9420,9150,9200,507824,-0.010752688172043001
2005-06-17,9140,9380,9130,9300,766070,0.010869565217391353
2005-06-20,9210,9340,9040,9050,700276,-0.026881720430107503
2005-06-21,9020,9230,8990,9070,562294,0.0022099447513812542
2005-06-22,9070,9220,9040,9200,734722,0.014332965821389099
2005-06-23,9150,9300,9140,9170,806109,-0.003260869565217428
2005-06-24,9140,9280,8920,8940,741559,-0.025081788440567077
2005-06-27,8920,8990,8740,8790,785942,-0.016778523489932917
2005-06-28,8740,9010,8740,9000,568410,0.023890784982935065
2005-06-29,8970,9220,8950,8990,589172,-0.0011111111111110628
2005-06-30,8990,9150,8990,9060,261445,0.007786429365962189
2005-07-01,9040,9060,8980,9000,665117,-0.0066225165562914245
2005-07-04,9040,9050,8940,8950,945136,-0.005555555555555536
2005-07-05,9000,9060,8940,8960,335326,0.0011173184357542443
2005-07-06,8950,9050,8820,8820,533745,-0.015625
2005-07-07,8820,9020,8820,8850,765639,0.00340136054421758
2005-07-08,9030,9030,8800,8800,541257,-0.005649717514124242
2005-07-11,8830,9060,8830,9000,899324,0.022727272727272707
2005-07-12,9100,9340,9050,9320,1678950,0.03555555555555556
2005-07-13,9320,9530,9210,9510,1631958,0.020386266094420513
2005-07-14,9690,10050,9650,9930,2487933,0.04416403785488954
2005-07-15,9990,10050,9680,9680,1327247,-0.025176233635448186
2005-07-18,9700,9890,9620,9630,583986,-0.005165289256198302
2005-07-19,9610,9830,9610,9650,1002672,0.0020768431983384517
2005-07-20,9680,9840,9650,9770,1283900,0.012435233160621673
2005-07-21,9780,9950,9680,9720,709358,-0.0051177072671443335
2005-07-22,9700,9860,9650,9650,721875,-0.007201646090534974
2005-07-25,9730,10100,9700,10100,895410,0.04663212435233155
2005-07-26,10150,10450,10100,10150,1048869,0.004950495049504955
2005-07-27,10300,10300,9880,9960,1160599,-0.01871921182266012
2005-07-28,9970,10150,9950,10050,1003118,0.009036144578313143
2005-07-29,10000,10150,9940,10000,1018859,-0.00497512437810943
2005-08-01,10000,10250,9960,10100,948101,0.010000000000000009
2005-08-02,10200,10850,10150,10800,2010657,0.06930693069306937
2005-08-03,10800,10900,10500,10500,999070,-0.02777777777777779
2005-08-04,10550,10700,10200,10200,943515,-0.02857142857142858
2005-08-05,10000,10250,9970,9970,1000580,-0.022549019607843168
2005-08-08,9810,10200,9810,10000,971456,0.0030090270812437314
2005-08-09,9900,10200,9860,10200,920313,0.020000000000000018
2005-08-10,10250,10450,10100,10150,1115014,-0.004901960784313708
2005-08-11,10100,10600,10050,10600,1349124,0.044334975369458185
2005-08-12,10800,10900,10400,10450,988976,-0.014150943396226467
2005-08-16,10750,11050,10450,10500,2528488,0.004784688995215225
2005-08-17,10200,10650,10200,10450,1136449,-0.004761904761904745
2005-08-18,10500,10750,10000,10200,2694486,-0.02392344497607657
2005-08-19,10300,10850,10250,10850,3175691,0.06372549019607843
2005-08-22,11050,11450,10900,11300,3240152,0.041474654377880116
2005-08-23,11450,11450,10800,10900,1428486,-0.03539823008849563
2005-08-24,11050,11050,10300,10300,1933318,-0.05504587155963303
2005-08-25,10550,11200,10450,11200,3514259,0.08737864077669899
2005-08-26,11050,11200,10650,10700,1689640,-0.044642857142857095
2005-08-29,10300,10550,10150,10350,1127211,-0.032710280373831724
2005-08-30,10600,10750,10300,10500,1765309,0.01449275362318847
2005-08-31,10300,11000,10300,10850,1400402,0.03333333333333344
2005-09-01,11000,11300,10900,11050,1338773,0.018433179723502224
2005-09-02,11050,11250,11000,11150,800666,0.009049773755656076
2005-09-05,11050,11100,10900,11050,748039,-0.008968609865470878
2005-09-06,10900,11300,10900,11100,1039440,0.004524886877828038
2005-09-07,11350,11550,11250,11350,1396061,0.022522522522522515
2005-09-08,11450,11500,11000,11300,2312100,-0.004405286343612369
2005-09-09,11300,11300,11050,11100,669597,-0.017699115044247815
2005-09-12,11150,11500,11150,11400,955433,0.027027027027026973
2005-09-13,11500,11600,11150,11400,826905,0.0
2005-09-14,11300,11900,11250,11850,1139585,0.03947368421052633
2005-09-15,11750,12000,11500,12000,1073243,0.012658227848101333
2005-09-16,12000,12100,11800,11950,703798,-0.004166666666666652
2005-09-20,12100,12250,11800,12050,1447608,0.008368200836819994
2005-09-21,11950,12150,11900,11900,1357711,-0.012448132780082943
2005-09-22,11700,11900,11600,11750,1185124,-0.012605042016806678
2005-09-23,11750,11850,11400,11400,867325,-0.029787234042553234
2005-09-26,11500,12000,11450,11850,1122772,0.03947368421052633
2005-09-27,11900,12250,11800,12150,1417071,0.025316455696202445
2005-09-28,11950,12100,11750,11900,2443745,-0.020576131687242816
2005-09-29,11950,12050,11850,12000,1080218,0.008403361344537785
2005-09-30,12000,12050,11600,11650,1692298,-0.029166666666666674
2005-10-04,11450,12300,11450,12300,3054685,0.05579399141630903
2005-10-05,12100,12300,11800,11850,2024688,-0.03658536585365857
2005-10-06,11650,11700,11250,11300,1872658,-0.04641350210970463
2005-10-07,11250,11450,11100,11200,1693819,-0.008849557522123908
2005-10-10,11250,11800,11250,11750,1491672,0.049107142857142794
2005-10-11,11650,11900,11550,11900,1963952,0.012765957446808418
2005-10-12,12000,12200,11500,11600,2362351,-0.025210084033613467
2005-10-13,11500,11550,11150,11150,1804315,-0.03879310344827591
2005-10-14,11300,11400,10850,11000,1500326,-0.013452914798206317
2005-10-17,10950,11200,10500,10600,1548680,-0.036363636363636376
2005-10-18,10600,11100,10550,10850,2986172,0.02358490566037741
2005-10-19,10700,11050,10650,10700,1111801,-0.01382488479262678
2005-10-20,11000,11100,10650,10700,1422860,0.0
2005-10-21,10500,11150,10400,11150,1537500,0.0420560747663552
2005-10-24,11100,11200,10800,10950,1070954,-0.017937219730941756
2005-10-25,11200,11350,11200,11300,1241733,0.03196347031963476
2005-10-26,11300,11550,11050,11400,912150,0.008849557522123908
2005-10-27,11500,11550,11050,11050,855103,-0.030701754385964897
2005-10-28,10850,11150,10650,10900,1764493,-0.013574660633484115
2005-10-31,11250,11500,10950,11500,1191156,0.05504587155963292
2005-11-01,11900,12300,11800,12050,4425132,0.047826086956521685
2005-11-02,12300,12350,11950,12250,2295681,0.016597510373443924
2005-11-03,12350,12400,12050,12350,1421085,0.008163265306122547
2005-11-04,12250,12400,12100,12300,1122473,-0.004048582995951455
2005-11-07,12300,12350,12000,12150,943973,-0.012195121951219523
2005-11-08,12150,12650,12150,12600,1837047,0.03703703703703698
2005-11-09,12650,12800,12350,12600,1398032,0.0
2005-11-10,12700,12750,12450,12700,1667496,0.007936507936507908
2005-11-11,12850,13050,12800,13000,1850526,0.023622047244094446
2005-11-14,13000,13050,12600,12700,1214290,-0.023076923076923106
2005-11-15,12750,12950,12400,12500,1384747,-0.015748031496062964
2005-11-16,12550,13500,12400,13150,4211466,0.052000000000000046
2005-11-17,13350,14150,13200,13750,6489519,0.04562737642585546
2005-11-18,13800,14000,13500,13700,2082418,-0.0036363636363636598
2005-11-21,13500,13700,13050,13200,2185059,-0.03649635036496346
2005-11-22,13050,13350,12850,12850,1468904,-0.02651515151515149
2005-11-23,12900,13500,12900,13500,1910802,0.05058365758754868
2005-11-24,13500,13650,13300,13300,1819243,-0.014814814814814836
2005-11-25,13300,13550,13250,13450,1250844,0.011278195488721776
2005-11-28,13400,13500,13050,13050,1185353,-0.029739776951672847
2005-11-29,12850,13050,12750,12850,1314160,-0.01532567049808431
2005-11-30,13000,13400,13000,13100,1025396,0.01945525291828787
2005-12-01,13050,13300,12900,13300,730644,0.01526717557251911
2005-12-02,13400,13450,13100,13100,1191317,-0.015037593984962405
2005-12-05,12900,13100,12900,12950,709997,-0.011450381679389277
2005-12-06,12800,13150,12600,13150,1724109,0.015444015444015413
2005-12-07,13000,13650,12950,13500,2102172,0.026615969581748944
2005-12-08,13450,13450,13000,13250,1882015,-0.01851851851851849
2005-12-09,13250,13250,12950,12950,996772,-0.02264150943396226
2005-12-12,12950,13200,12950,13200,2220266,0.019305019305019266
2005-12-13,13100,14000,13050,13900,2088911,0.05303030303030298
2005-12-14,13900,14050,13450,13800,1607240,-0.007194244604316502
2005-12-15,13700,14100,13550,13950,1824613,0.010869565217391353
2005-12-16,13600,13850,13500,13550,833295,-0.028673835125448077
2005-12-19,13450,13900,13450,13900,1095691,0.02583025830258312
2005-12-20,13900,14150,13700,13800,662358,-0.007194244604316502
2005-12-21,14150,14200,13900,13950,973606,0.010869565217391353
2005-12-22,14050,14150,13650,13650,951826,-0.021505376344086002
2005-12-23,13750,13750,13400,13550,626854,-0.0073260073260073
2005-12-26,13550,13650,13300,13550,650263,0.0
2005-12-27,13450,13850,13450,13750,1028969,0.014760147601476037
2005-12-28,13750,13750,13500,13600,739605,-0.010909090909090868
2005-12-29,13700,14200,13600,14100,1985560,0.03676470588235303
2006-01-02,14300,14300,13900,14000,1187903,-0.007092198581560294
2006-01-03,14100,14100,13650,13850,1145980,-0.010714285714285676
2006-01-04,13850,13950,13650,13700,1761897,-0.010830324909747335
2006-01-05,13650,13950,13600,13900,1122261,0.014598540145985384
2006-01-06,13850,14700,13850,14400,3433014,0.03597122302158273
2006-01-09,14300,14400,13950,14100,1972364,-0.02083333333333337
2006-01-10,14100,14500,14000,14150,2189490,0.0035460992907800915
2006-01-11,14200,14500,14150,14400,1977995,0.0176678445229681
2006-01-12,14700,15050,14600,14750,4294572,0.02430555555555558
2006-01-13,14950,15300,14750,15300,2027636,0.03728813559322042
2006-01-16,15500,15700,15000,15000,1450233,-0.019607843137254943
2006-01-17,14750,14950,14250,14250,1633301,-0.050000000000000044
2006-01-18,14050,14850,13800,14000,3332953,-0.01754385964912286
2006-01-19,14000,14250,13850,13950,1606143,-0.0035714285714285587
2006-01-20,13950,14300,13500,13600,1770654,-0.02508960573476704
2006-01-23,13500,14100,13450,13600,2545074,0.0
2006-01-24,13750,14550,13600,14550,2217267,0.06985294117647056
2006-01-25,14400,14650,14300,14350,2037731,-0.013745704467353903
2006-01-26,14450,14500,13950,14400,1622101,0.0034843205574912606
2006-01-27,14550,14850,14300,14850,1890956,0.03125
2006-01-31,14950,15250,14600,14800,1824559,-0.0033670033670033517
2006-02-01,14800,15200,14750,15000,2554294,0.013513513513513598
2006-02-02,15000,15050,14550,14750,1553799,-0.01666666666666672
2006-02-03,14350,14700,14100,14200,1223460,-0.037288135593220306
2006-02-06,14150,14350,13850,14300,1935047,0.007042253521126751
2006-02-07,14100,14350,14050,14100,1460693,-0.013986013986013957
2006-02-08,14100,14550,14000,14000,1847972,-0.007092198581560294
2006-02-09,14350,15150,14050,14750,2108422,0.0535714285714286
2006-02-10,15000,15100,14450,14750,1100703,0.0
2006-02-13,14800,14800,14150,14300,1192377,-0.03050847457627115
2006-02-14,14150,14400,14150,14250,1433873,-0.0034965034965035446
2006-02-15,14300,14450,13800,13950,1555800,-0.021052631578947323
2006-02-16,14100,14350,14050,14100,1604653,0.010752688172043001
2006-02-17,14200,14500,14100,14400,838204,0.02127659574468077
2006-02-20,14400,14750,14200,14450,989763,0.003472222222222321
2006-02-21,14500,14700,14450,14650,671038,0.01384083044982698
2006-02-22,14750,14900,14300,14450,899160,-0.013651877133105783
2006-02-23,14450,14700,14200,14250,1357364,-0.01384083044982698
2006-02-24,14450,14500,14150,14200,909691,-0.0035087719298245723
2006-02-27,14200,14350,13950,14100,1340912,-0.007042253521126751
2006-02-28,14200,14250,13950,14000,626960,-0.007092198581560294
2006-03-02,13600,13600,12950,13000,59058080,-0.0714285714285714
2006-03-03,13100,13150,12650,12750,6069140,-0.019230769230769273
2006-03-06,12650,12800,12450,12650,4169365,-0.007843137254901933
2006-03-07,12450,13150,12450,12900,4791610,0.01976284584980248
2006-03-08,12550,12750,12250,12600,3447173,-0.023255813953488413
2006-03-09,12600,13150,12550,12750,4484413,0.011904761904761862
2006-03-10,12800,13000,12650,12800,1568949,0.0039215686274509665
2006-03-13,12950,13100,12900,13100,3538010,0.0234375
2006-03-14,13200,13250,12850,13000,2698721,-0.007633587786259555
2006-03-15,13100,13150,12750,12800,3360721,-0.01538461538461533
2006-03-16,12950,13050,12650,13000,2750183,0.015625
2006-03-17,12850,13250,12750,13150,1760765,0.011538461538461497
2006-03-20,13050,13250,13000,13150,1264800,0.0
2006-03-21,13050,13050,12700,12750,2541313,-0.03041825095057038
2006-03-22,12700,13150,12500,12800,3511709,0.0039215686274509665
2006-03-23,13100,13550,12600,12950,8097303,0.01171875
2006-03-24,12850,12950,12500,12700,4661228,-0.019305019305019266
2006-03-27,12700,12850,12650,12700,2831790,0.0
2006-03-28,12500,12600,12250,12400,4109590,-0.023622047244094446
2006-03-29,12100,12400,12100,12350,3394058,-0.0040322580645161255
2006-03-30,12300,12500,12150,12200,1882394,-0.012145748987854255
2006-03-31,12100,12350,12050,12300,2148040,0.008196721311475308
2006-04-03,12250,13000,12250,13000,3089821,0.05691056910569103
2006-04-04,12800,12950,12650,12800,918559,-0.01538461538461533
2006-04-05,12800,12950,12650,12650,792541,-0.01171875
2006-04-06,12750,12850,12400,12450,1370561,-0.015810276679841917
2006-04-07,12400,12550,12350,12500,820581,0.004016064257028162
2006-04-10,12400,12750,12350,12350,1632246,-0.01200000000000001
2006-04-11,12350,12500,12250,12400,912285,0.004048582995951344
2006-04-12,12350,12400,12300,12350,854089,-0.0040322580645161255
2006-04-13,12400,12550,12300,12450,1570257,0.00809716599190291
2006-04-14,12500,12800,12450,12800,1302263,0.028112449799196693
2006-04-17,12700,12750,12400,12450,1147271,-0.02734375
2006-04-18,12300,12600,12300,12300,1292665,-0.012048192771084376
2006-04-19,12350,12450,12050,12250,2956154,-0.004065040650406471
2006-04-20,12200,12550,12150,12350,2586209,0.008163265306122547
2006-04-21,12350,12400,12200,12200,1389228,-0.012145748987854255
2006-04-24,12150,12200,12050,12100,1385734,-0.008196721311475419
2006-04-25,12050,12350,12050,12350,1360210,0.02066115702479343
2006-04-26,12200,12450,12150,12450,1484532,0.00809716599190291
2006-04-27,12500,12850,12300,12400,1550016,-0.004016064257028162
2006-04-28,12400,12400,12150,12150,1141409,-0.020161290322580627
2006-05-02,12300,12400,12200,12200,1187946,0.004115226337448652
2006-05-03,12350,12800,12350,12700,4684856,0.040983606557376984
2006-05-04,12700,13200,12550,12800,2729933,0.007874015748031482
2006-05-08,13000,13200,12800,13100,2732715,0.0234375
2006-05-09,13200,13300,12800,12850,1365417,-0.01908396946564883
2006-05-10,13000,13200,12850,13150,1425423,0.023346303501945442
2006-05-11,13000,13550,13000,13500,2315567,0.026615969581748944
2006-05-12,13200,13450,12950,12950,1596021,-0.040740740740740744
2006-05-15,12900,12900,12500,12500,1780501,-0.03474903474903479
2006-05-16,12600,12700,12200,12350,1359918,-0.01200000000000001
2006-05-17,12350,12600,12350,12500,1272186,0.012145748987854255
2006-05-18,12150,12150,11850,12150,1475503,-0.028000000000000025
2006-05-19,12150,12450,11900,12350,2006563,0.016460905349794164
2006-05-22,12500,12600,11900,11900,1456036,-0.036437246963562764
2006-05-23,11800,12050,11500,11750,2601910,-0.012605042016806678
2006-05-24,11750,11750,11200,11700,5626703,-0.004255319148936176
2006-05-25,11600,11700,10850,11150,2602517,-0.047008547008547064
2006-05-26,11300,11500,11100,11350,3339321,0.017937219730941756
2006-05-29,11350,11450,11150,11350,1204208,0.0
2006-05-30,11200,11900,11200,11650,2531382,0.026431718061673992
2006-06-01,11700,11900,11550,11650,1321712,0.0
2006-06-02,11900,12300,11600,12050,1543352,0.03433476394849788
2006-06-05,12050,12100,11750,11850,1428749,-0.016597510373444035
2006-06-07,11650,11800,11200,11500,2082906,-0.029535864978902926
2006-06-08,11300,11450,10850,10900,2819152,-0.05217391304347829
2006-06-09,11100,11350,11000,11150,1722746,0.022935779816513735
2006-06-12,11050,11300,11000,11300,714193,0.013452914798206317
2006-06-13,11050,11200,11000,11050,747810,-0.02212389380530977
2006-06-14,11150,11300,10950,11250,1016574,0.018099547511312153
2006-06-15,11300,11400,11050,11200,763242,-0.004444444444444473
2006-06-16,11450,11600,11350,11500,795921,0.02678571428571419
2006-06-19,11650,11750,11450,11550,1041334,0.004347826086956497
2006-06-20,11600,11600,11200,11250,391891,-0.025974025974025983
2006-06-21,11200,11350,11100,11350,517916,0.008888888888888946
2006-06-22,11450,11650,11250,11350,1497035,0.0
2006-06-23,11050,11100,10800,11050,1798974,-0.026431718061673992
2006-06-26,11000,11050,10550,10800,1418467,-0.022624434389140302
2006-06-27,10850,10850,10650,10750,852421,-0.00462962962962965
2006-06-28,10550,10650,10500,10650,1261841,-0.009302325581395321
2006-06-29,10700,11050,10700,11000,2388969,0.032863849765258246
2006-06-30,11200,11500,11200,11350,2033686,0.031818181818181746
2006-07-03,11350,11500,11250,11500,1734393,0.013215859030837107
2006-07-04,11600,11700,11450,11500,2211535,0.0
2006-07-05,11200,11550,11200,11550,1138702,0.004347826086956497
2006-07-06,11600,11600,11250,11400,1745160,-0.012987012987012991
2006-07-07,11550,11700,11450,11600,1470535,0.01754385964912286
2006-07-10,11600,12150,11500,12050,2261438,0.0387931034482758
2006-07-11,12200,12200,11850,12100,889590,0.004149377593360981
2006-07-12,12150,12200,11900,11900,1183639,-0.016528925619834656
2006-07-13,11800,12100,11650,11950,924486,0.004201680672268893
2006-07-14,11650,11700,11350,11700,992620,-0.02092050209205021
2006-07-18,11500,11650,11050,11050,837010,-0.05555555555555558
2006-07-19,11150,11300,11100,11150,788394,0.009049773755656076
2006-07-20,11450,11800,11400,11700,1229311,0.049327354260089606
2006-07-21,11500,11700,11500,11700,795690,0.0
2006-07-24,11700,11800,11450,11700,1170817,0.0
2006-07-25,11900,12000,11800,12000,969472,0.02564102564102555
2006-07-26,12000,12150,11950,12050,1953973,0.004166666666666652
2006-07-27,12000,12500,11950,12350,3010170,0.024896265560165887
2006-07-28,12250,12400,12250,12400,1791585,0.004048582995951344
2006-07-31,12500,12500,12200,12400,1344880,0.0
2006-08-01,12300,12350,11700,11900,2753533,-0.040322580645161255
2006-08-02,12000,12000,11800,11900,2410364,0.0
2006-08-03,11900,12000,11550,11800,2392566,-0.008403361344537785
2006-08-04,11750,12100,11750,12050,2859022,0.021186440677966045
2006-08-07,12000,12100,11850,11850,1509410,-0.016597510373444035
2006-08-08,11700,12050,11700,11900,1910186,0.00421940928270037
2006-08-09,11750,11900,11650,11800,1552166,-0.008403361344537785
2006-08-10,11700,11750,11400,11500,1819062,-0.025423728813559365
2006-08-11,11600,11700,11500,11500,1387678,0.0
2006-08-14,11600,11800,11500,11700,1397736,0.017391304347825987
2006-08-16,11800,12150,11800,12100,2547692,0.03418803418803429
2006-08-17,12100,12200,12000,12000,1336745,-0.008264462809917328
2006-08-18,11900,12050,11900,11950,771605,-0.004166666666666652
2006-08-21,12000,12050,11700,11750,653793,-0.01673640167364021
2006-08-22,11850,12000,11750,11850,974621,0.008510638297872353
2006-08-23,11850,11850,11650,11750,597790,-0.008438818565400852
2006-08-24,11800,11800,11550,11600,567812,-0.012765957446808529
2006-08-25,11650,12000,11600,11750,1498644,0.012931034482758674
