Date,Close,High,Low,Open,Volume
2002-06-25,4853.37744140625,5278.43413587327,4845.649048207151,5255.2493356208515,2260535
2002-06-26,4374.2236328125,4629.257647023722,4258.2988394969525,4629.257647023722,2279333
2002-06-27,4351.03759765625,4490.147170756675,4343.309583085603,4451.505580523789,1036024
2002-06-28,4636.98486328125,4652.441650197388,4412.86410841148,4412.86410841148,1406765
2002-07-01,4636.98486328125,4636.98486328125,4636.98486328125,4636.98486328125,0
2002-07-02,4783.822265625,4837.920254854387,4343.308821195494,4343.308821195494,819188
2002-07-03,5208.87890625,5301.618857946063,4667.897498517296,4822.463831780838,2287576
2002-07-05,5278.43359375,5402.08673420111,5201.150807731,5255.248795878784,2550855
2002-07-08,5378.90185546875,5479.37020362379,5239.792681177229,5448.456632286941,2533966
2002-07-09,5440.7294921875,5456.185900992253,5293.891522145287,5332.53311317455,1786352
2002-07-10,5448.45703125,5479.370604850495,5371.174235283427,5417.543836994393,1648531
2002-07-11,5216.607421875,5394.358557584411,5147.052646134137,5332.532174558056,1903164
2002-07-12,5278.43359375,5293.8903785607035,5100.682844495945,5216.607213196864,1565697
2002-07-15,5062.04296875,5216.608972252956,5054.31457373861,5116.140975139792,863219
2002-07-16,4799.27880859375,5015.67153038687,4791.550795157812,4868.833584931192,1221696
2002-07-17,4799.27880859375,4799.27880859375,4799.27880859375,4799.27880859375,0
2002-07-18,4729.72412109375,4884.290462233412,4691.082535808835,4868.8336763815,917001
2002-07-19,4667.8984375,4706.54002858893,4528.788861317818,4675.62683158677,868145
2002-07-22,4536.51708984375,4636.985071270407,4412.864306347835,4443.777502221814,904334
2002-07-23,4737.45263671875,4745.18102984487,4482.418698315793,4621.528257206452,743291
2002-07-24,4544.24560546875,4598.3436048622225,4490.14722673036,4490.14722673036,643167
2002-07-25,4791.55078125,4930.6603335211075,4660.169242392399,4791.55078125,2121607
2002-07-26,4791.55078125,4845.648771868828,4714.267612356083,4783.822388491637,639447
2002-07-29,4845.6494140625,4892.019397413233,4760.637841143641,4830.192626497286,518213
2002-07-30,4876.5625,5038.85686905441,4868.834106391481,4876.5625,716551
2002-07-31,4737.45263671875,4837.9206093236835,4729.72424359263,4729.72424359263,937709
2002-08-01,4706.53955078125,4814.735918977181,4660.169570313028,4660.169570313028,942233
2002-08-02,4652.44189453125,4721.996680616923,4629.256712939418,4644.713500667306,786919
2002-08-05,4559.701171875,4714.267506181703,4551.973158635543,4636.984339028351,818284
2002-08-06,4559.701171875,4559.701171875,4443.776800489821,4482.418384066496,755656
2002-08-07,4721.99609375,4807.00727765315,4644.712923405417,4652.441316308848,796369
2002-08-08,4837.92138671875,4837.92138671875,4752.910186705791,4799.279794223792,1118656
2002-08-09,5023.40087890625,5193.423655707527,4899.747708922184,4946.1176950843255,2626953
2002-08-12,5100.6826171875,5131.595806086443,5023.399455267732,5046.584252105734,944645
2002-08-13,5100.6826171875,5139.323818802562,5015.671063206792,5100.6826171875,910667
2002-08-14,5092.955078125,5100.683471480339,4984.758709184918,5023.400296616725,672420
2002-08-15,5092.955078125,5092.955078125,5092.955078125,5092.955078125,0
2002-08-16,5023.40087890625,5177.96686720517,5023.40087890625,5139.325275294208,578830
2002-08-19,4961.57421875,5085.2270027888535,4899.747447385665,4946.117431072689,941127
2002-08-20,4984.7587890625,5038.856784726984,4969.3020021041375,5038.856784726984,912075
2002-08-21,4961.57421875,5000.21542925346,4907.47584122432,4930.661022740287,929968
2002-08-22,4907.47607421875,5062.042440950643,4899.74768001317,4977.030863379116,980332
2002-08-23,4907.47607421875,4907.47607421875,4907.47607421875,4907.47607421875,0
2002-08-26,4861.10546875,4892.018659874936,4752.909110140299,4799.278707155278,523742
2002-08-27,4791.55078125,4876.561963557423,4783.822388491637,4861.105557385554,542339
2002-08-28,4791.55078125,4884.290356315786,4729.7240185279525,4729.7240185279525,602554
2002-08-29,4799.27880859375,4830.192000372073,4729.724032256308,4729.724032256308,408136
2002-08-30,4868.833984375,4868.833984375,4783.822794846426,4830.192396645689,381698
2002-09-03,5023.40087890625,5062.042470817212,4961.574483586682,5015.6724846550715,842309
2002-09-04,4868.833984375,4946.117159833622,4830.192396645689,4946.117159833622,585666
2002-09-05,4845.6494140625,4984.758984769792,4837.921020279893,4907.4758056335395,815268
2002-09-06,4907.47607421875,5085.227244222456,4876.562876741357,4946.117665901724,3294649
2002-09-09,4946.1171875,5077.498358907613,4899.747206096476,4984.758775445455,2350807
2002-09-10,5023.40087890625,5023.40087890625,4922.9328916757195,4946.1176950843255,1335391
2002-09-11,5123.8681640625,5131.596557254731,4984.75860398185,4984.75860398185,2903501
2002-09-12,5085.2265625,5177.966142499566,5069.769776160967,5123.868149002705,4442056
2002-09-13,4868.833984375,5000.215155047725,4768.3660080167465,4969.3019607332535,2838058
2002-09-16,4714.26708984375,4892.0182068605245,4621.527525056882,4892.0182068605245,2455556
2002-09-17,4636.98486328125,4752.909627117615,4613.800062251933,4714.268039172161,3120236
2002-09-18,4281.4814453125,4575.157285661812,4266.02504175689,4575.157285661812,2931849
2002-09-19,4304.66748046875,4358.765472748567,4258.297501839716,4296.9390874731,1476429
2002-09-20,4304.66748046875,4304.66748046875,4304.66748046875,4304.66748046875,0
2002-09-23,3925.98095703125,4204.2001098401515,3925.98095703125,4150.101730491241,2024801
2002-09-24,3755.957275390625,3902.7948310441802,3709.5873013530218,3748.2288831602195,2430625
2002-09-25,3748.2294921875,3802.3274879007367,3713.4519111722893,3755.9578856736457,2255006
2002-09-26,3601.3916015625,3856.4259360229657,3555.021998456887,3856.4259360229657,2654296
2002-09-27,3663.218017578125,3709.5880003532566,3620.712421318781,3632.3048221763383,2049631
2002-09-30,3404.3193359375,3539.5648843102736,3365.6781300330003,3493.194906142064,2108740
2002-10-01,3632.3046875,3632.3046875,3315.4443515438093,3315.4443515438093,2476465
2002-10-02,3555.021240234375,3748.2287637714794,3555.021240234375,3725.043967163576,2120401
2002-10-03,3555.021240234375,3555.021240234375,3555.021240234375,3555.021240234375,0
2002-10-04,3659.353759765625,3794.5993123118033,3516.3801934069947,3516.3801934069947,2651381
2002-10-07,3489.3310546875,3632.304622998922,3466.1462542437234,3632.304622998922,1534835
2002-10-08,3524.108154296875,3593.6629329785524,3466.146154849536,3489.3309546284713,1794495
2002-10-09,3330.900634765625,3585.9349520434034,3323.1722416537496,3585.9349520434034,1695577
2002-10-10,3029.496826171875,3384.9987492760997,3029.496826171875,3242.02517862999,2488428
2002-10-11,3068.138427734375,3184.063008557561,2890.387454384812,3168.6066000984224,2113364
2002-10-14,3369.542236328125,3400.455429571561,3153.1495042792,3172.4702974744564,1957247
2002-10-15,3408.183837890625,3500.923418033775,3292.2590782030297,3400.455444709143,1749358
2002-10-16,3415.912353515625,3500.9235435245228,3404.3195736554203,3500.9235435245228,1664916
2002-10-17,3555.021240234375,3578.2060368422785,3311.5793584721164,3377.2701213209334,2290190
2002-10-18,3624.57666015625,3678.6746550690045,3578.206679270399,3632.3046741831536,2021383
2002-10-21,3462.28173828125,3624.57647334457,3462.2817382812495,3624.57647334457,807427
2002-10-22,3272.938232421875,3555.0217339345927,3265.2098393643614,3555.0217339345927,1249944
2002-10-23,3392.727294921875,3408.184082393708,3207.2481213293017,3245.8897106639806,1982881
2002-10-24,3327.036865234375,3585.935207865574,3307.7160707487687,3423.6404583175035,3097919
2002-10-25,3342.492919921875,3431.368489292733,3249.7533438002733,3253.6173505510174,1331772
2002-10-28,3346.357177734375,3439.096750300791,3330.9003926342157,3415.911951995399,1249642
2002-10-29,3346.357177734375,3419.775958598015,3299.9872017787434,3299.9872017787434,1347856
2002-10-30,3265.209716796875,3412.0476619982364,3253.6173173181883,3377.2704635621767,1397114
