Date,Open,High,Low,Close,Volume,Change
2005-04-01,45300,46000,44800,45900,933449,0.012127894156560126
2005-04-04,45350,46350,44900,46200,605485,0.006535947712418277
2005-04-06,46200,46800,45650,46300,1197677,0.0021645021645022577
2005-04-07,46900,47550,46800,47350,1601975,0.022678185745140356
2005-04-08,47500,47650,46600,46950,685260,-0.008447729672650506
2005-04-11,47050,47050,46650,46850,376792,-0.0021299254526091493
2005-04-12,46950,47000,45950,46300,616257,-0.011739594450373536
2005-04-13,46150,46550,46050,46050,357828,-0.005399568034557212
2005-04-14,45700,45750,44600,44600,1355654,-0.03148751357220414
2005-04-15,44600,44800,43850,44350,1132543,-0.005605381165919243
2005-04-18,43850,44200,43600,44150,682702,-0.00450958286358516
2005-04-19,44500,44800,44300,44350,731588,0.0045300113250283935
2005-04-20,44900,45600,44600,44950,1016372,0.013528748590755368
2005-04-21,44400,45300,44200,45250,899939,0.006674082313681939
2005-04-22,45600,45850,45200,45350,602121,0.0022099447513812542
2005-04-25,45300,45500,44600,44950,589096,-0.008820286659316445
2005-04-26,45600,45600,44950,45000,368817,0.0011123470522802492
2005-04-27,44500,44750,43450,43800,858960,-0.026666666666666616
2005-04-28,43500,43750,41700,41750,3405692,-0.04680365296803657
2005-04-29,41200,42400,41100,42000,1756589,0.0059880239520957446
2005-05-02,42600,42650,42050,42600,650069,0.014285714285714235
2005-05-03,42100,42500,41600,42300,786963,-0.007042253521126751
2005-05-04,42350,43100,42100,43000,1007460,0.016548463356973908
2005-05-06,43000,43700,42900,43500,1356444,0.011627906976744207
2005-05-09,43900,43900,42350,43150,1111783,-0.008045977011494232
2005-05-10,43400,43400,42850,42900,358305,-0.005793742757821518
2005-05-11,42300,42450,41550,42050,1412146,-0.019813519813519864
2005-05-12,41650,42700,41650,42050,950281,0.0
2005-05-13,41600,42700,41450,42400,610122,0.00832342449464929
2005-05-16,42200,43450,42200,43000,725651,0.014150943396226356
2005-05-17,43900,43900,43200,43200,793634,0.0046511627906977715
2005-05-18,43500,43850,43300,43800,445021,0.01388888888888884
2005-05-19,44300,45000,44300,45000,1072348,0.027397260273972712
2005-05-20,44600,45400,44600,45150,534534,0.0033333333333334103
2005-05-23,45150,45200,44000,44500,581191,-0.01439645625692132
2005-05-24,44500,44800,44000,44400,611615,-0.0022471910112359383
2005-05-25,44050,44800,43800,43800,447275,-0.013513513513513487
2005-05-26,43500,44300,43500,44000,260099,0.004566210045662045
2005-05-27,44100,45000,44050,44700,715865,0.015909090909090873
2005-05-30,44900,45000,44500,44850,651839,0.003355704697986628
2005-05-31,44300,44600,44150,44300,717123,-0.012263099219620988
2005-06-01,44300,44850,44200,44550,439003,0.0056433408577878375
2005-06-02,45300,45400,44950,45050,952681,0.011223344556677839
2005-06-03,45050,45100,44600,45100,468887,0.0011098779134295356
2005-06-07,45100,45350,44550,45100,780016,0.0
2005-06-08,45200,45450,45000,45300,814812,0.0044345898004434225
2005-06-09,45650,46050,45100,46050,1325319,0.01655629139072845
2005-06-10,46050,46750,45900,46350,769260,0.006514657980456029
2005-06-13,46900,47000,46400,46900,580188,0.011866235167206085
2005-06-14,46450,47200,46450,47200,598301,0.006396588486140775
2005-06-15,46900,48450,46700,48400,982248,0.025423728813559254
2005-06-16,46300,47150,46000,46500,3095782,-0.039256198347107474
2005-06-17,46900,47350,46650,46950,1724164,0.00967741935483879
2005-06-20,47500,47600,46400,46950,1841021,0.0
2005-06-21,47150,47650,47100,47350,1353302,0.008519701810436597
2005-06-22,47050,48450,47050,48150,1539302,0.01689545934530101
2005-06-23,48150,48850,47750,48150,1286099,0.0
2005-06-24,47500,47900,46900,47050,1309650,-0.022845275181723745
2005-06-27,46500,47350,46450,46800,933184,-0.005313496280552554
2005-06-28,46800,47550,46800,47400,759316,0.012820512820512775
2005-06-29,47900,48050,46700,46800,937145,-0.012658227848101222
2005-06-30,47000,47400,46800,47050,569245,0.005341880341880323
2005-07-01,47100,47950,46750,47950,637967,0.019128586609989284
2005-07-04,48150,48550,48000,48100,652898,0.0031282586027112647
2005-07-05,48100,48300,47650,48000,545265,-0.0020790020790020236
2005-07-06,48000,48500,47750,48050,428921,0.0010416666666666075
2005-07-07,48100,48200,47650,47850,616427,-0.004162330905306932
2005-07-08,47850,48000,46850,47200,1065150,-0.013584117032392928
2005-07-11,48000,48400,47800,48200,907892,0.021186440677966045
2005-07-12,48800,49700,48700,49650,1610610,0.030082987551867113
2005-07-13,49900,51100,49600,50100,1161823,0.009063444108761365
2005-07-14,50500,51400,50100,51400,1230797,0.02594810379241519
2005-07-15,51400,51800,50700,51100,1305956,-0.005836575875486361
2005-07-18,51100,51600,50400,50800,640785,-0.005870841487279899
2005-07-19,50400,51900,50300,51700,797086,0.017716535433070835
2005-07-20,51500,51800,51000,51500,1079385,-0.003868471953578312
2005-07-21,51200,51400,49850,49900,1348793,-0.031067961165048508
2005-07-22,48550,49750,48050,49300,2340467,-0.012024048096192397
2005-07-25,49500,51300,49500,51300,1099511,0.04056795131845847
2005-07-26,51700,52900,51600,52800,1904727,0.029239766081871288
2005-07-27,53100,53600,52100,53500,1062684,0.01325757575757569
2005-07-28,54400,55000,53400,54000,1506975,0.009345794392523255
2005-07-29,54600,54900,53700,54500,1156913,0.0092592592592593
2005-08-01,55400,55400,53900,54100,898284,-0.007339449541284404
2005-08-02,55200,55200,53700,54800,1119997,0.012939001848428777
2005-08-03,54800,55000,52900,53200,1642333,-0.029197080291970767
2005-08-04,53700,53700,52100,52700,1388181,-0.009398496240601517
2005-08-05,52400,52800,51900,52100,981202,-0.011385199240986688
2005-08-08,51600,52500,51500,52500,822930,0.007677543186180413
2005-08-09,52900,53900,52400,53700,900662,0.02285714285714291
2005-08-10,54500,55000,53200,54800,1064671,0.020484171322160183
2005-08-11,55000,55100,54100,55000,793398,0.0036496350364962904
2005-08-12,55600,55600,54300,55300,1029869,0.005454545454545379
2005-08-16,55100,55700,54000,54200,847491,-0.019891500904159143
2005-08-17,53900,55100,53500,54700,1686561,0.009225092250922495
2005-08-18,54200,54900,53000,53200,1290326,-0.027422303473491727
2005-08-19,52600,53700,51800,52300,1398500,-0.016917293233082664
2005-08-22,52800,55300,52800,54500,1247982,0.042065009560229516
2005-08-23,55000,55100,54200,54800,1065640,0.005504587155963359
2005-08-24,53700,53900,52400,53000,1644170,-0.03284671532846717
2005-08-25,52900,53300,52200,52800,2086709,-0.0037735849056603765
2005-08-26,52700,53000,51300,51500,1731031,-0.024621212121212155
2005-08-29,50100,51200,49950,50800,1084956,-0.013592233009708687
2005-08-30,51700,52000,50100,51100,1336673,0.0059055118110236116
2005-08-31,50700,52000,50700,51900,1339922,0.015655577299412915
2005-09-01,52600,54000,52400,54000,998212,0.040462427745664664
2005-09-02,53100,54200,53100,53500,1053293,-0.0092592592592593
2005-09-05,53500,53900,52500,52600,1047909,-0.016822429906542036
2005-09-06,52500,53900,52300,53400,943553,0.015209125475285079
2005-09-07,53800,54600,53500,54600,894335,0.022471910112359605
2005-09-08,55400,55500,54000,54500,1890250,-0.001831501831501825
2005-09-09,54800,55000,54000,54900,659325,0.007339449541284404
2005-09-12,55000,57300,55000,56200,1601367,0.023679417122040025
2005-09-13,56200,57600,55500,56700,1175907,0.008896797153024938
2005-09-14,56100,57500,56100,57200,966055,0.008818342151675429
2005-09-15,57000,59500,56800,58400,1751814,0.020979020979021046
2005-09-16,58400,60000,58400,59800,1693441,0.023972602739726012
2005-09-20,61500,61600,60200,61600,1675939,0.030100334448160515
2005-09-21,61000,61500,60700,61200,1465072,-0.00649350649350644
2005-09-22,61000,62300,60800,62000,1100230,0.013071895424836555
2005-09-23,61100,61600,60200,60200,623613,-0.029032258064516148
2005-09-26,60500,62500,60400,62500,956158,0.038205980066445155
2005-09-27,62500,62700,61600,62700,871026,0.0032000000000000917
2005-09-28,62700,64500,62700,64500,1353900,0.028708133971291794
2005-09-29,64000,64100,63100,63400,1391910,-0.01705426356589146
2005-09-30,63000,63600,61000,61500,1833918,-0.029968454258675115
2005-10-04,62600,62900,62200,62700,1053919,0.019512195121951237
2005-10-05,62000,62900,60800,61000,1388218,-0.027113237639553422
2005-10-06,59600,60000,58200,58800,1622456,-0.0360655737704918
2005-10-07,58000,59300,57300,58400,1923563,-0.006802721088435382
2005-10-10,59300,61100,59100,61100,1173115,0.046232876712328785
2005-10-11,60700,62800,60600,62500,1282157,0.022913256955810146
2005-10-12,63200,63200,60000,60500,1918331,-0.03200000000000003
2005-10-13,58900,59200,58100,58400,2133444,-0.034710743801652844
2005-10-14,58900,59500,57500,58100,1930009,-0.005136986301369828
2005-10-17,57600,58400,56100,56700,1656847,-0.02409638554216864
2005-10-18,57600,59600,57500,58700,2158453,0.03527336860670194
2005-10-19,58000,58100,57100,57800,1577427,-0.015332197614991494
2005-10-20,58700,59300,57600,58300,882129,0.00865051903114189
2005-10-21,56600,59000,56600,59000,1337518,0.012006861063464935
2005-10-24,59500,59700,58000,58500,1057014,-0.008474576271186418
2005-10-25,59700,60300,58000,58000,1631794,-0.008547008547008517
2005-10-26,58000,59000,57200,57900,1079361,-0.0017241379310344307
2005-10-27,57900,59700,57600,59000,1376773,0.01899827288428324
2005-10-28,58000,58000,56300,56300,1814463,-0.045762711864406724
2005-10-31,57000,57700,56800,57300,1151700,0.017761989342806483
2005-11-01,61900,65800,60700,63500,4836167,0.10820244328097739
2005-11-02,64000,64600,62700,64600,1929617,0.017322834645669305
2005-11-03,65300,65400,63500,64800,1258365,0.003095975232198178
2005-11-04,64600,65200,62800,63800,1333450,-0.015432098765432056
2005-11-07,63800,64300,62800,63300,1022068,-0.00783699059561127
2005-11-08,63900,65400,63600,64800,1377141,0.023696682464454888
2005-11-09,65100,66900,65000,65900,1757091,0.016975308641975273
2005-11-10,65300,66200,64600,65700,1272394,-0.003034901365705611
2005-11-11,66500,67900,66100,67800,1377202,0.03196347031963476
2005-11-14,69000,69000,66600,67400,1048842,-0.005899705014749235
2005-11-15,66600,66900,65600,66600,833430,-0.011869436201780381
2005-11-16,65700,67600,65700,66800,1204183,0.0030030030030030463
2005-11-17,66500,66900,65500,66200,1175667,-0.008982035928143728
2005-11-18,66800,67700,66000,66800,1534271,0.009063444108761365
2005-11-21,66700,67100,64500,65400,1671768,-0.020958083832335328
2005-11-22,64900,65300,63000,63300,1873782,-0.032110091743119296
2005-11-23,64000,65300,64000,64900,2218288,0.025276461295418606
2005-11-24,66500,67000,65700,66900,1442545,0.03081664098613257
2005-11-25,67000,67500,66000,66800,910951,-0.001494768310911776
2005-11-28,66800,67300,66400,67300,720972,0.007485029940119681
2005-11-29,66100,67000,65000,65600,1402871,-0.025260029717682042
2005-11-30,66900,69000,65800,68000,1906642,0.03658536585365857
2005-12-01,67700,67700,65800,66000,2290500,-0.02941176470588236
2005-12-02,67300,67500,66600,66900,1599107,0.013636363636363669
2005-12-05,67300,68500,66900,68200,1178923,0.01943198804185342
2005-12-06,68100,70700,68000,70700,1501714,0.03665689149560114
2005-12-07,71000,75300,70200,73500,2908846,0.03960396039603964
2005-12-08,73500,73900,72700,73300,2342510,-0.0027210884353741083
2005-12-09,72500,73100,71300,71600,1442487,-0.023192360163710735
2005-12-12,72400,74500,72200,74200,944401,0.036312849162011274
2005-12-13,74200,74200,72000,73000,1241962,-0.016172506738544423
2005-12-14,73600,74200,71800,72300,1249807,-0.009589041095890427
2005-12-15,72500,73300,71100,72200,1184197,-0.0013831258644536604
2005-12-16,70900,73100,70500,71800,1167456,-0.005540166204986097
2005-12-19,72000,73100,71600,73000,773701,0.01671309192200554
2005-12-20,72000,73500,71700,72200,607346,-0.010958904109588996
2005-12-21,72200,75700,72100,75500,1669573,0.04570637119113563
2005-12-22,75200,75700,74000,75700,1096728,0.0026490066225166586
2005-12-23,75300,75700,74300,75200,727830,-0.006605019815059454
2005-12-26,74500,76400,74500,75800,372985,0.007978723404255428
2005-12-27,75500,77900,75500,77800,650563,0.02638522427440626
2005-12-28,75600,76900,74800,76500,881936,-0.016709511568123392
2005-12-29,77000,77000,75300,76500,792934,0.0
2006-01-02,76700,76700,75400,75400,796567,-0.01437908496732021
2006-01-03,75100,75900,74000,75100,956964,-0.003978779840848823
2006-01-04,76000,76300,74300,75100,1770409,0.0
2006-01-05,75100,75300,73600,74900,1519613,-0.0026631158455392434
2006-01-06,74500,76100,74400,76100,1570937,0.01602136181575431
2006-01-09,76200,76700,75100,75300,1163072,-0.010512483574244391
2006-01-10,75800,76100,72700,73300,1474916,-0.026560424966799445
2006-01-11,71900,72700,71300,72600,1562658,-0.009549795361528002
2006-01-12,73000,73300,71500,71800,1723463,-0.011019283746556474
2006-01-13,70500,72800,70500,72800,1115983,0.013927576601671321
2006-01-16,72000,73100,71600,71700,811303,-0.015109890109890056
2006-01-17,71500,71800,70100,70200,1090539,-0.02092050209205021
2006-01-18,68900,69000,66800,67000,1913722,-0.04558404558404561
2006-01-19,67000,68200,66800,67400,1533304,0.005970149253731405
2006-01-20,67500,69300,66100,66300,1417860,-0.016320474777448024
2006-01-23,66000,69000,65900,67000,2203338,0.010558069381598756
2006-01-24,68300,72600,67900,71000,2617934,0.05970149253731338
2006-01-25,73000,74800,72600,74000,2169582,0.04225352112676051
2006-01-26,74500,76500,72600,74500,1799817,0.006756756756756799
2006-01-27,75400,77400,75200,77400,1477450,0.03892617449664426
2006-01-31,77700,77800,76200,76600,1200767,-0.01033591731266148
2006-02-01,75500,76200,73800,75000,1543948,-0.02088772845953002
2006-02-02,75000,75900,72500,73400,1424812,-0.021333333333333315
2006-02-03,71700,72500,68800,69100,2288494,-0.058583106267030005
2006-02-06,70000,72000,69200,72000,1580222,0.04196816208393628
2006-02-07,72500,73600,71000,71600,1212294,-0.005555555555555536
2006-02-08,71000,72600,69700,70000,1651708,-0.022346368715083775
2006-02-09,72500,76800,71500,73800,3518839,0.05428571428571427
2006-02-10,74300,77000,74000,76500,1966065,0.03658536585365857
2006-02-13,76500,77000,73400,74500,1368480,-0.02614379084967322
2006-02-14,73500,76000,72200,74600,1402616,0.0013422818791946067
2006-02-15,76500,76600,73000,74000,1169883,-0.008042895442359255
2006-02-16,75000,76500,74500,76200,1286242,0.029729729729729648
2006-02-17,77000,77000,74400,77000,1297788,0.01049868766404205
2006-02-20,75800,76700,75300,75900,889454,-0.014285714285714235
2006-02-21,76500,76500,74800,75400,748324,-0.006587615283267456
2006-02-22,74500,75500,73100,74100,1233173,-0.017241379310344862
2006-02-23,74400,76000,74100,75500,1294542,0.018893387314439902
2006-02-24,75500,76000,73900,74600,854251,-0.01192052980132452
2006-02-27,74600,74800,73700,74400,1003607,-0.002680965147453085
2006-02-28,74600,76000,74500,74600,1044400,0.0026881720430107503
2006-03-02,75300,78100,74500,74500,2425255,-0.0013404825737265424
2006-03-03,75200,75500,73000,73000,1515699,-0.020134228187919434
2006-03-06,73400,74500,73100,73800,1385983,0.010958904109588996
2006-03-07,73800,75200,72700,72900,1515570,-0.012195121951219523
2006-03-08,71300,73100,71300,72300,1969124,-0.008230452674897082
2006-03-09,71900,72600,71400,71800,1483330,-0.006915629322268302
2006-03-10,71500,72200,70800,72000,1158111,0.0027855153203342198
2006-03-13,72500,75400,72400,74900,1395598,0.04027777777777786
2006-03-14,74900,75300,73600,74400,926839,-0.006675567423230944
2006-03-15,74400,75200,74000,74400,1440759,0.0
2006-03-16,74800,75600,73400,74100,1109399,-0.0040322580645161255
2006-03-17,73600,74100,73000,73800,1028211,-0.004048582995951455
2006-03-20,73200,74900,73200,74900,1327468,0.01490514905149043
2006-03-21,74900,75500,74200,74800,736688,-0.001335113484646211
2006-03-22,75000,78700,74500,76000,2592437,0.016042780748663166
2006-03-23,79600,82000,78500,79900,2606609,0.051315789473684204
2006-03-24,80400,83700,80000,82600,2359825,0.03379224030037542
2006-03-27,82700,84500,82600,84200,1488001,0.01937046004842613
2006-03-28,83100,84000,82600,82700,1064112,-0.017814726840855055
2006-03-29,81500,83500,80900,81000,1558324,-0.02055622732769047
2006-03-30,81600,82600,81000,81300,966036,0.0037037037037037646
2006-03-31,82000,85900,81500,83900,2013930,0.03198031980319804
2006-04-03,84100,87900,84000,86400,1345485,0.029797377830750982
2006-04-04,86900,87300,84900,85500,1098785,-0.01041666666666663
2006-04-05,86400,86500,84700,85100,545720,-0.004678362573099393
2006-04-06,85100,85700,84200,84500,1018130,-0.007050528789659172
2006-04-07,84500,86200,84200,86200,795941,0.020118343195266286
2006-04-10,85400,85600,83000,83600,1011974,-0.030162412993039456
2006-04-11,81600,82700,80200,81600,1326854,-0.02392344497607657
2006-04-12,80400,82400,80200,81800,802831,0.002450980392156854
2006-04-13,81000,81900,80100,81900,1533842,0.0012224938875304847
2006-04-14,81500,84400,81500,84400,933694,0.030525030525030417
2006-04-17,84000,84400,81700,82100,722974,-0.027251184834123254
2006-04-18,81000,82700,80800,81000,1080987,-0.013398294762484775
2006-04-19,82000,82800,81300,82000,1125010,0.012345679012345734
2006-04-20,81500,82300,80500,80700,953170,-0.01585365853658538
2006-04-21,80600,82400,80300,81800,1142249,0.013630731102850069
2006-04-24,81100,81800,80700,81000,955319,-0.009779951100244544
2006-04-25,80500,83400,80500,83000,1640224,0.024691358024691468
2006-04-26,84100,85800,84000,85300,1218772,0.027710843373494054
2006-04-27,86400,87100,85400,86600,824833,0.015240328253223856
2006-04-28,86400,86400,83100,84500,879439,-0.024249422632794504
2006-05-02,84700,88400,84700,88400,2001305,0.04615384615384621
2006-05-03,89500,89800,86500,87700,1679345,-0.007918552036199067
2006-05-04,87200,87800,85100,87500,1016621,-0.0022805017103763037
2006-05-08,90300,90400,89400,89900,1135148,0.027428571428571358
2006-05-09,90500,90600,88200,89500,668929,-0.004449388209121219
2006-05-10,90000,90200,88000,88200,635245,-0.01452513966480451
2006-05-11,87500,88800,86200,88100,1036006,-0.0011337868480725266
2006-05-12,87000,87700,85100,85500,1048612,-0.02951191827468791
2006-05-15,83100,83500,81600,82200,2437019,-0.038596491228070184
2006-05-16,83000,84500,82000,82200,1673526,0.0
2006-05-17,83200,87100,83100,85900,1614068,0.045012165450121655
2006-05-18,82200,83100,82000,82000,1294454,-0.0454016298020955
2006-05-19,81500,83000,79500,82100,1465081,0.0012195121951219523
2006-05-22,81500,82000,77900,77900,1851771,-0.0511571254567601
2006-05-23,76000,79200,75900,77300,1730844,-0.007702182284980763
2006-05-24,76100,77400,75500,76700,2192745,-0.0077619663648124115
2006-05-25,76100,76500,72800,72900,2106982,-0.049543676662320735
2006-05-26,75400,79200,75000,78300,3037091,0.07407407407407418
2006-05-29,79000,80300,78000,79200,986814,0.011494252873563315
2006-05-30,79000,80100,77400,77500,949711,-0.02146464646464652
2006-06-01,78000,78100,75100,75100,1522876,-0.030967741935483906
2006-06-02,76100,79400,75100,77700,1310292,0.03462050599201061
2006-06-05,78600,79500,76600,76600,826921,-0.014157014157014203
2006-06-07,75000,75400,73100,73300,1199105,-0.04308093994778073
2006-06-08,73200,73900,69700,69800,2044919,-0.04774897680763979
2006-06-09,71700,71800,69900,71000,1776825,0.017191977077363862
2006-06-12,70000,71900,69300,70500,1279725,-0.007042253521126751
2006-06-13,69900,72600,69300,70300,2254784,-0.0028368794326241176
2006-06-14,71600,74400,70900,74000,1761628,0.05263157894736836
2006-06-15,74700,74900,72700,72900,1392705,-0.014864864864864824
2006-06-16,75000,76200,74600,75600,1755610,0.03703703703703698
2006-06-19,75000,75000,72700,73600,1171835,-0.02645502645502651
2006-06-20,73100,73100,71400,72800,976469,-0.010869565217391353
2006-06-21,72800,72800,70100,72000,1360549,-0.01098901098901095
2006-06-22,74300,74700,73000,74000,1253806,0.02777777777777768
2006-06-23,72500,72700,71000,72200,1071501,-0.024324324324324298
2006-06-26,72200,73000,71700,72300,615918,0.0013850415512466352
2006-06-27,73200,74800,73000,74600,862991,0.03181189488243441
2006-06-28,73000,73800,72400,73000,656610,-0.02144772117962468
2006-06-29,73800,75900,73700,75100,1288186,0.02876712328767117
2006-06-30,77500,78500,76600,78000,1507061,0.038615179760319585
2006-07-03,77800,78000,76800,77900,685346,-0.0012820512820512775
2006-07-04,78200,78400,76800,77500,1123157,-0.005134788189987138
2006-07-05,76200,77600,76000,76200,823017,-0.01677419354838705
2006-07-06,75200,76300,74100,75000,906624,-0.015748031496062964
2006-07-07,76400,77100,75600,76000,742321,0.01333333333333342
2006-07-10,75100,78000,74700,78000,821289,0.026315789473684292
2006-07-11,78000,78100,77100,78000,764949,0.0
2006-07-12,78000,78000,76300,77000,735178,-0.012820512820512775
2006-07-13,76700,78000,76100,77000,882541,0.0
2006-07-14,75000,75400,74100,75300,1132426,-0.02207792207792203
2006-07-18,73900,73900,73000,73600,876391,-0.02257636122177953
2006-07-19,73400,74200,73000,73000,976862,-0.008152173913043459
2006-07-20,77500,77900,75900,77800,1408036,0.0657534246575342
2006-07-21,76100,78000,76100,78000,746952,0.0025706940874035134
2006-07-24,76600,78100,76300,78000,937206,0.0
2006-07-25,80000,81000,78600,79500,1251902,0.019230769230769162
2006-07-26,80600,81900,80100,81000,1186963,0.018867924528301883
2006-07-27,81600,84300,81500,83300,1679697,0.02839506172839501
2006-07-28,83300,84300,82800,83300,875552,0.0
2006-07-31,84700,85000,82200,83400,797491,0.0012004801920768582
2006-08-01,81300,81900,78700,79200,2079615,-0.05035971223021585
2006-08-02,78400,79300,77300,79300,1440562,0.0012626262626262985
2006-08-03,79500,79800,77700,78200,1438231,-0.013871374527112179
2006-08-04,78300,79700,78300,79500,1099932,0.01662404092071612
2006-08-07,79700,79700,78000,78200,789641,-0.01635220125786163
2006-08-08,78900,80500,78500,80400,1086935,0.028132992327365658
2006-08-09,79800,80500,78500,79900,1014233,-0.006218905472636815
2006-08-10,79000,79800,77600,78500,1136948,-0.017521902377972465
2006-08-11,78500,79200,77300,77300,969463,-0.015286624203821653
2006-08-14,77300,78600,77300,77900,725521,0.0077619663648125226
2006-08-16,78900,80900,78900,80500,1044061,0.033376123234916566
2006-08-17,81000,81700,80400,80400,805909,-0.001242236024844745
2006-08-18,80100,80600,79100,79900,737483,-0.006218905472636815
2006-08-21,79500,80000,77800,78400,705485,-0.018773466833541974
2006-08-22,78400,79800,78400,79400,741666,0.012755102040816313
