Date,Open,High,Low,Close,Volume,Change
2005-03-25,16500,16700,16350,16700,169433,0.024539877300613577
2005-03-28,16750,17150,16700,17150,213631,0.026946107784431073
2005-03-29,17000,17200,16700,16750,272282,-0.023323615160349864
2005-03-30,16650,16900,16450,16500,194268,-0.014925373134328401
2005-03-31,16700,16750,16450,16500,217531,0.0
2005-04-01,16350,16800,16350,16750,178597,0.015151515151515138
2005-04-04,16600,16650,16450,16500,226867,-0.014925373134328401
2005-04-06,16450,16700,16450,16500,335200,0.0
2005-04-07,16600,16700,16450,16600,354737,0.0060606060606061
2005-04-08,16750,16950,16600,16650,286618,0.003012048192771122
2005-04-11,16600,16700,16450,16500,273867,-0.009009009009009028
2005-04-12,16500,17250,16450,17200,999720,0.042424242424242475
2005-04-13,17100,17450,17050,17300,632562,0.005813953488372103
2005-04-14,17100,17350,17100,17200,442252,-0.005780346820809301
2005-04-15,17250,17400,16600,17350,678204,0.008720930232558155
2005-04-18,17150,17350,16700,17000,418410,-0.02017291066282423
2005-04-19,17000,17450,16850,17400,771832,0.0235294117647058
2005-04-20,17550,17600,16850,17200,327411,-0.011494252873563204
2005-04-21,16900,17500,16700,17500,383160,0.01744186046511631
2005-04-22,17600,18100,17450,17650,947599,0.008571428571428674
2005-04-25,17600,17750,17200,17700,257294,0.0028328611898016387
2005-04-26,17550,17750,17350,17600,331920,-0.005649717514124242
2005-04-27,17300,17600,17100,17550,445102,-0.0028409090909090606
2005-04-28,17150,17250,16750,17150,652778,-0.022792022792022748
2005-04-29,16900,17200,16700,17000,295016,-0.008746355685131157
2005-05-02,17150,17150,16650,16850,156812,-0.008823529411764675
2005-05-03,16750,17000,16600,17000,239073,0.008902077151335286
2005-05-04,16850,17600,16850,17600,213485,0.03529411764705892
2005-05-06,17700,18000,17400,17800,455929,0.011363636363636465
2005-05-09,17650,17850,17150,17500,266683,-0.016853932584269704
2005-05-10,17600,17700,17450,17500,141608,0.0
2005-05-11,17400,17400,16950,17200,201470,-0.017142857142857126
2005-05-12,17150,17300,16950,16950,164830,-0.014534883720930258
2005-05-13,16850,17000,16700,16850,207462,-0.005899705014749235
2005-05-16,16900,17100,16700,16850,127851,0.0
2005-05-17,16950,17000,16650,16700,183780,-0.008902077151335286
2005-05-18,16750,16900,16650,16800,231442,0.0059880239520957446
2005-05-19,16950,17200,16900,17150,276350,0.02083333333333326
2005-05-20,17150,17250,16800,16950,212565,-0.011661807580174877
2005-05-23,16800,16900,16450,16550,567021,-0.02359882005899705
2005-05-24,16550,16750,16500,16600,235702,0.0030211480362538623
2005-05-25,16600,16800,16550,16700,170301,0.006024096385542244
2005-05-26,16600,16800,16600,16800,119177,0.0059880239520957446
2005-05-27,16900,17050,16750,16800,204824,0.0
2005-05-30,16800,16900,16550,16850,625361,0.0029761904761904656
2005-05-31,16850,16850,16650,16650,226183,-0.011869436201780381
2005-06-01,16600,16700,16500,16550,219288,-0.006006006006005982
2005-06-02,16600,17100,16600,16850,444092,0.01812688821752273
2005-06-03,16850,16950,16650,16800,221930,-0.0029673590504450953
2005-06-07,16800,16950,16700,16950,198092,0.008928571428571397
2005-06-08,16900,17200,16900,17200,410317,0.014749262536873253
2005-06-09,17250,17350,17050,17350,347986,0.008720930232558155
2005-06-10,17300,17450,17200,17400,316480,0.0028818443804035088
2005-06-13,17400,17400,16950,16950,203957,-0.025862068965517238
2005-06-14,16950,17000,16750,16900,239420,-0.002949852507374673
2005-06-15,17000,17250,16800,17250,209279,0.020710059171597628
2005-06-16,17200,17300,16800,16850,449471,-0.023188405797101463
2005-06-17,16900,16900,16600,16600,303818,-0.014836795252225476
2005-06-20,16600,16750,16600,16600,145730,0.0
2005-06-21,16550,16750,16500,16700,119924,0.006024096385542244
2005-06-22,16600,16900,16600,16850,177791,0.008982035928143617
2005-06-23,16750,16850,16500,16700,448120,-0.008902077151335286
2005-06-24,16600,16800,16550,16600,241505,-0.005988023952095856
2005-06-27,16600,16600,16400,16550,180505,-0.003012048192771122
2005-06-28,16600,16750,16450,16750,179400,0.012084592145015005
2005-06-29,16750,16900,16650,16900,276088,0.008955223880596996
2005-06-30,16800,17000,16700,16700,282791,-0.011834319526627168
2005-07-01,16750,17100,16650,17050,315167,0.020958083832335328
2005-07-04,17050,17200,16850,17000,243626,-0.0029325513196480912
2005-07-05,17200,17500,17050,17450,722621,0.026470588235294024
2005-07-06,17600,17600,17200,17350,234075,-0.005730659025787954
2005-07-07,17300,17450,17200,17200,368026,-0.008645533141210415
2005-07-08,17200,17300,16950,17050,256461,-0.008720930232558155
2005-07-11,17300,17300,17100,17250,281544,0.011730205278592365
2005-07-12,17300,17400,16900,16900,363667,-0.020289855072463725
2005-07-13,16900,17050,16800,17000,272310,0.00591715976331364
2005-07-14,17000,17250,17000,17100,295063,0.00588235294117645
2005-07-15,17400,17900,17350,17500,872831,0.023391812865497075
2005-07-18,17650,17750,17450,17650,287126,0.008571428571428674
2005-07-19,17650,18600,17600,18600,1386756,0.053824362606232246
2005-07-20,18650,19200,18400,18950,1361936,0.018817204301075252
2005-07-21,19000,19000,18500,18600,442594,-0.01846965699208447
2005-07-22,18400,19200,18250,18950,603018,0.018817204301075252
2005-07-25,19150,19200,18750,18900,464996,-0.0026385224274406704
2005-07-26,18900,18900,18550,18850,323121,-0.002645502645502673
2005-07-27,19000,19550,18850,19200,1143221,0.018567639257294433
2005-07-28,19450,19500,18800,18800,665377,-0.02083333333333337
2005-07-29,18950,19000,18650,18750,464164,-0.0026595744680850686
2005-08-01,18750,18950,18400,18500,386953,-0.013333333333333308
2005-08-02,18550,18900,18500,18750,415191,0.013513513513513598
2005-08-03,18800,18950,18500,18500,383822,-0.013333333333333308
2005-08-04,18400,19350,18350,19300,876214,0.043243243243243246
2005-08-05,19100,19350,18800,19200,560331,-0.005181347150259086
2005-08-08,18900,19150,18750,19100,248531,-0.00520833333333337
2005-08-09,18950,19900,18750,19900,857162,0.041884816753926746
2005-08-10,19950,20200,19600,19650,1151833,-0.012562814070351758
2005-08-11,19700,20350,19650,20300,811793,0.0330788804071247
2005-08-12,20350,21000,20300,20900,1099612,0.029556650246305383
2005-08-16,21000,21200,20600,20800,608177,-0.004784688995215336
2005-08-17,20600,20850,20150,20800,633226,0.0
2005-08-18,20700,21650,20600,20900,1063842,0.004807692307692291
2005-08-19,20800,21100,20000,20500,669889,-0.019138755980861233
2005-08-22,20650,21400,20500,21350,785183,0.04146341463414638
2005-08-23,21600,22050,21200,21850,965811,0.023419203747072626
2005-08-24,22150,22650,21850,22500,1532404,0.029748283752860427
2005-08-25,22400,22500,22050,22500,556133,0.0
2005-08-26,22300,22500,21400,21400,545853,-0.04888888888888887
2005-08-29,21000,21450,20750,20950,527311,-0.0210280373831776
2005-08-30,21200,21400,20500,21400,513036,0.021479713603818507
2005-08-31,21000,21550,21000,21200,420070,-0.009345794392523366
2005-09-01,21500,21900,21250,21850,699742,0.030660377358490587
2005-09-02,21950,22350,21700,22350,560291,0.022883295194507935
2005-09-05,22250,22400,21650,21650,453370,-0.031319910514541416
2005-09-06,21650,21950,21150,21300,785634,-0.0161662817551963
2005-09-07,21650,22250,21500,21900,776810,0.028169014084507005
2005-09-08,22250,22350,21350,21650,620354,-0.011415525114155223
2005-09-09,21500,22150,21500,21950,613588,0.01385681293302543
2005-09-12,22250,22650,22100,22500,569670,0.02505694760820054
2005-09-13,22350,22350,21700,21750,640283,-0.033333333333333326
2005-09-14,21450,22000,21450,22000,385167,0.011494252873563315
2005-09-15,22000,23200,21800,23200,948931,0.05454545454545445
2005-09-16,23200,23250,22550,23100,544687,-0.004310344827586188
2005-09-20,23300,23350,22700,22900,716045,-0.008658008658008698
2005-09-21,22650,23550,22600,23450,517289,0.024017467248908186
2005-09-22,23050,23150,22450,22700,946515,-0.031982942430703654
2005-09-23,22700,22750,21200,21300,1229767,-0.06167400881057272
2005-09-26,21450,22000,21350,21950,665445,0.030516431924882736
2005-09-27,21850,22000,21600,22000,414260,0.002277904328018332
2005-09-28,22400,22950,22400,22900,898932,0.040909090909091006
2005-09-29,22700,23000,22450,22900,354702,0.0
2005-09-30,23000,23100,22400,22400,388260,-0.02183406113537123
2005-10-04,22400,23300,22400,23300,699970,0.0401785714285714
2005-10-05,22850,23450,22850,23100,538681,-0.008583690987124415
2005-10-06,22850,22850,22350,22600,638144,-0.02164502164502169
2005-10-07,22400,23100,22400,23000,344575,0.017699115044247815
2005-10-10,22700,24100,22700,24050,797121,0.04565217391304355
2005-10-11,23950,24500,23750,24500,480769,0.018711018711018657
2005-10-12,24500,24600,23700,24100,420335,-0.01632653061224487
2005-10-13,23950,25150,23950,25150,1084070,0.043568464730290524
2005-10-14,25200,25250,24000,25100,492302,-0.001988071570576566
2005-10-17,25200,25400,24100,24250,374258,-0.03386454183266929
2005-10-18,24250,24950,24200,24350,505048,0.004123711340206171
2005-10-19,24350,24350,23500,24000,323624,-0.014373716632443578
2005-10-20,24450,24550,23200,23750,530440,-0.01041666666666663
2005-10-21,23250,23900,23200,23700,468366,-0.002105263157894721
2005-10-24,23800,25050,23800,25000,667894,0.05485232067510548
2005-10-25,25000,25500,24600,25000,366421,0.0
2005-10-26,24800,25550,24700,25550,413227,0.02200000000000002
2005-10-27,25350,25500,24850,25300,378512,-0.009784735812133127
2005-10-28,24750,24900,24250,24350,390684,-0.03754940711462451
2005-10-31,24800,25300,24400,25300,506852,0.03901437371663241
2005-11-01,25300,25550,24950,25450,468171,0.005928853754940677
2005-11-02,25450,25950,25350,25900,422096,0.017681728880157177
2005-11-03,25950,26300,25800,26300,331071,0.015444015444015413
2005-11-04,26350,26850,26200,26750,350506,0.017110266159695797
2005-11-07,26900,26900,26250,26850,235592,0.0037383177570093906
2005-11-08,26800,27000,26400,26850,241991,0.0
2005-11-09,26700,27100,26500,27100,320670,0.009310986964618184
2005-11-10,27150,28950,26850,28000,913527,0.03321033210332103
2005-11-11,28300,28650,27700,28250,384450,0.008928571428571397
2005-11-14,27950,28450,27850,28450,277262,0.0070796460176991705
2005-11-15,28200,28700,28100,28550,244167,0.0035149384885764245
2005-11-16,28250,29650,28250,29150,437313,0.021015761821365997
2005-11-17,29300,29900,28900,29800,304486,0.022298456260720467
2005-11-18,30000,30000,28900,29500,346601,-0.010067114093959773
2005-11-21,29350,29700,28200,28750,360518,-0.025423728813559365
2005-11-22,28900,28950,28000,28550,399471,-0.006956521739130417
2005-11-23,28700,29550,28600,29550,458168,0.035026269702276736
2005-11-24,29550,30000,29150,29900,359254,0.011844331641285955
2005-11-25,29750,29950,29400,29950,192053,0.0016722408026756952
2005-11-28,30050,30050,29150,29200,212259,-0.025041736227045086
2005-11-29,28900,29300,28250,28900,312296,-0.010273972602739767
2005-11-30,28700,29300,28400,28750,425126,-0.00519031141868509
2005-12-01,28300,28950,28300,28550,410289,-0.006956521739130417
2005-12-02,28750,29400,27600,27700,794260,-0.02977232924693518
2005-12-05,27900,28050,27350,27500,419491,-0.0072202166064981865
2005-12-06,27350,28000,27300,27450,527130,-0.0018181818181818299
2005-12-07,27500,27800,26450,26800,524875,-0.023679417122040025
2005-12-08,26300,27450,26250,27200,628889,0.014925373134328401
2005-12-09,27150,27650,26800,27100,394996,-0.003676470588235281
2005-12-12,27100,27350,26600,26700,751873,-0.014760147601476037
2005-12-13,26750,26800,26000,26250,887889,-0.016853932584269704
2005-12-14,26500,26700,26200,26350,840729,0.003809523809523707
2005-12-15,26600,26850,26150,26500,985305,0.005692599620493288
2005-12-16,26100,26400,25850,25850,508552,-0.024528301886792447
2005-12-19,25700,26650,25700,26500,727322,0.025145067698259194
2005-12-20,26350,27350,26350,26700,857084,0.007547169811320753
2005-12-21,27200,28250,27000,27700,1064451,0.03745318352059934
2005-12-22,28300,28350,27500,27850,609385,0.005415162454873723
2005-12-23,28000,28050,27100,27750,360921,-0.0035906642728904536
2005-12-26,27750,29250,27700,28850,950745,0.03963963963963968
2005-12-27,29050,29650,28650,29000,765125,0.005199306759098743
2005-12-28,28550,28950,28350,28900,374726,-0.0034482758620689724
2005-12-29,28700,28950,28100,28100,446349,-0.02768166089965396
2006-01-02,28500,30350,28500,30350,1058550,0.08007117437722422
2006-01-03,30350,30450,29250,30250,744124,-0.0032948929159802853
2006-01-04,30400,30950,29600,29800,1052436,-0.014876033057851235
2006-01-05,29600,30250,29200,29800,512087,0.0
2006-01-06,30000,31950,29800,31850,1272364,0.06879194630872476
2006-01-09,31950,32250,31100,31600,512593,-0.00784929356357933
2006-01-10,31650,32300,31250,31500,553753,-0.0031645569620253333
2006-01-11,31450,33000,31350,32100,762517,0.01904761904761898
2006-01-12,32450,32850,31750,32000,426241,-0.0031152647975077885
2006-01-13,31650,32600,31600,32200,342763,0.006250000000000089
2006-01-16,32400,32550,31350,32100,376571,-0.0031055900621117516
2006-01-17,33500,34600,32900,32900,1352390,0.024922118380062308
2006-01-18,33450,34000,31200,32000,1413407,-0.027355623100303927
2006-01-19,32350,32500,31000,31200,608960,-0.025000000000000022
2006-01-20,31650,32150,30300,30300,717128,-0.028846153846153855
2006-01-23,29550,30300,28550,28600,832572,-0.05610561056105612
2006-01-24,28700,30000,28700,29800,635517,0.04195804195804187
2006-01-25,30250,31550,29900,30500,540191,0.02348993288590595
2006-01-26,30550,32800,30550,32800,790612,0.07540983606557372
2006-01-27,33000,34050,32850,34000,692851,0.03658536585365857
2006-01-31,33900,34300,33450,34200,352132,0.00588235294117645
2006-02-01,34100,34450,32100,32850,539751,-0.03947368421052633
2006-02-02,33100,33450,31600,32900,504292,0.0015220700152207556
2006-02-03,32450,33400,31800,33250,490842,0.010638297872340496
2006-02-06,32250,35600,32250,35500,843905,0.06766917293233088
2006-02-07,35700,36050,34550,35100,517608,-0.011267605633802802
2006-02-08,35100,35500,33650,34850,708289,-0.007122507122507171
2006-02-09,35400,36150,34100,36150,904472,0.0373027259684362
2006-02-10,35800,36100,35150,35550,482588,-0.016597510373444035
2006-02-13,35300,35700,34200,34250,392984,-0.03656821378340369
2006-02-14,33800,34750,33450,34550,310030,0.008759124087591275
2006-02-15,34650,35000,33300,34100,420071,-0.013024602026049159
2006-02-16,33500,34200,33350,33600,406901,-0.014662756598240456
2006-02-17,34000,35100,33850,34700,420005,0.032738095238095344
2006-02-20,34700,35750,34500,35400,390993,0.020172910662824117
2006-02-21,36000,36200,34700,35250,417905,-0.004237288135593209
2006-02-22,35250,35400,34600,34900,209925,-0.009929078014184411
2006-02-23,35100,37050,35100,36700,738281,0.05157593123209159
2006-02-24,36700,37350,36150,37300,495686,0.016348773841961872
2006-02-27,37300,37400,36750,36750,200807,-0.014745308310991967
2006-02-28,36850,37850,36800,37650,431374,0.02448979591836742
2006-03-02,37500,37700,36650,37050,344091,-0.015936254980079667
2006-03-03,37500,37500,35600,35850,417644,-0.03238866396761131
2006-03-06,35850,36650,35800,36500,328007,0.018131101813110284
2006-03-07,36500,36500,34850,34850,382589,-0.045205479452054775
2006-03-08,34400,35250,33700,35000,447972,0.004304160688665792
2006-03-09,35000,36450,34800,35800,527457,0.02285714285714291
2006-03-10,36200,36600,35850,36000,252711,0.005586592178770999
2006-03-13,36550,37300,36200,36700,248492,0.019444444444444375
2006-03-14,37100,38200,36450,36700,517921,0.0
2006-03-15,37300,37850,37200,37650,447611,0.02588555858310637
2006-03-16,38200,38750,37350,38200,445833,0.014608233731739695
2006-03-17,38200,38400,37200,38000,339132,-0.005235602094240788
2006-03-20,37500,38000,37200,37900,301813,-0.0026315789473684292
2006-03-21,38000,38150,37600,37600,193177,-0.0079155672823219
2006-03-22,37600,37950,35950,36000,443302,-0.04255319148936165
2006-03-23,36600,36800,35100,35750,415320,-0.00694444444444442
2006-03-24,35500,36000,34950,35900,407664,0.00419580419580412
2006-03-27,35900,36500,35900,36150,314292,0.0069637883008355494
2006-03-28,36000,36300,34900,35000,500857,-0.0318118948824343
2006-03-29,34650,35350,34200,35350,384162,0.010000000000000009
2006-03-30,35500,35700,34900,34900,366327,-0.012729844413012725
2006-03-31,34700,35600,34400,35600,831741,0.02005730659025784
2006-04-03,35500,36050,34950,35250,580270,-0.0098314606741573
2006-04-04,35300,35600,34850,34900,852246,-0.009929078014184411
2006-04-05,35100,36650,35100,36650,1122141,0.05014326647564471
2006-04-06,36900,37100,36400,36500,653158,-0.004092769440654842
2006-04-07,36400,36700,36150,36600,525264,0.00273972602739736
2006-04-10,36250,36900,36050,36800,347146,0.005464480874316946
2006-04-11,37100,37100,36150,36800,372526,0.0
2006-04-12,36450,37050,36100,36200,394288,-0.016304347826086918
2006-04-13,36500,36550,35500,36100,616604,-0.002762430939226568
2006-04-14,36150,37650,35850,37300,732811,0.0332409972299168
2006-04-17,37100,37500,36500,37050,449776,-0.006702412868632712
2006-04-18,36900,36950,36400,36400,544328,-0.01754385964912286
2006-04-19,36850,37200,36400,36600,644539,0.005494505494505475
2006-04-20,36750,36800,34550,35300,718926,-0.03551912568306015
2006-04-21,35200,35700,34700,34800,833302,-0.014164305949008527
2006-04-24,34550,35250,34250,34650,418842,-0.004310344827586188
2006-04-25,34350,35100,34350,34800,288229,0.0043290043290042934
2006-04-26,34800,36200,34800,36000,512414,0.034482758620689724
2006-04-27,36200,36200,35250,35350,388377,-0.018055555555555602
2006-04-28,35300,35400,34200,34250,586495,-0.03111739745403108
2006-05-02,34100,34550,33650,34250,386838,0.0
2006-05-03,34350,35200,34050,35100,397249,0.02481751824817513
2006-05-04,35000,35650,34250,35650,425719,0.015669515669515688
2006-05-08,35500,35650,33900,34100,592586,-0.04347826086956519
2006-05-09,33800,34000,33050,33050,575408,-0.030791788856304958
2006-05-10,33150,33600,32600,32750,512607,-0.009077155824508298
2006-05-11,32950,33300,32750,33300,381017,0.016793893129771087
2006-05-12,32800,33000,32500,33000,392240,-0.009009009009009028
2006-05-15,32600,32800,31750,31900,346236,-0.033333333333333326
2006-05-16,32300,32400,31100,31200,330723,-0.021943573667711602
2006-05-17,31500,33050,31500,32500,493841,0.04166666666666674
2006-05-18,31450,33450,31250,33200,399742,0.021538461538461506
2006-05-19,33200,33850,33000,33600,415430,0.012048192771084265
2006-05-22,33800,33850,32100,33000,212284,-0.017857142857142905
2006-05-23,32100,33100,31050,32850,344843,-0.004545454545454519
2006-05-24,32750,33250,32050,33200,337063,0.010654490106544845
2006-05-25,33300,33300,31650,31650,253403,-0.04668674698795183
2006-05-26,32000,33500,31850,33500,228075,0.05845181674565558
2006-05-29,33900,33900,33150,33850,213024,0.010447761194029903
2006-05-30,33550,33750,33000,33450,194426,-0.011816838995568735
2006-06-01,33400,33400,32300,32700,190304,-0.022421524663677084
2006-06-02,33050,33700,31350,33700,221940,0.030581039755351647
2006-06-05,33650,33750,33050,33750,183661,0.0014836795252226587
2006-06-07,32050,33000,31650,32000,265248,-0.051851851851851816
2006-06-08,31700,31750,30950,31000,266383,-0.03125
2006-06-09,31450,32900,31050,32700,197459,0.05483870967741944
2006-06-12,32050,32600,31600,32600,242461,-0.003058103975535187
2006-06-13,31650,31800,31250,31250,237270,-0.04141104294478526
2006-06-14,31250,32200,31100,31900,145610,0.02079999999999993
2006-06-15,32300,32500,31300,32050,127531,0.004702194357366851
2006-06-16,32700,33000,32250,32450,310763,0.012480499219968744
2006-06-19,32150,32550,31500,32300,180791,-0.0046224961479198745
2006-06-20,32300,32300,31350,31700,125550,-0.018575851393188847
2006-06-21,31550,31800,30850,31800,128848,0.003154574132492094
2006-06-22,32400,32400,31500,32100,179262,0.009433962264151052
2006-06-23,32000,32000,31000,31900,182590,-0.006230529595015577
2006-06-26,31600,32400,31500,32400,137011,0.01567398119122254
2006-06-27,32650,33100,32400,32900,147094,0.015432098765432167
2006-06-28,32150,32500,31550,32000,138794,-0.027355623100303927
2006-06-29,31850,32400,31700,32000,380955,0.0
2006-06-30,32500,33100,32300,33100,769206,0.034375000000000044
2006-07-03,33100,34600,32650,34200,455155,0.0332326283987916
2006-07-04,34400,34500,33500,34050,288752,-0.004385964912280715
2006-07-05,33350,34550,33100,34400,415037,0.010279001468428861
2006-07-06,34000,34450,33800,34350,302512,-0.0014534883720930258
2006-07-07,34500,34600,33600,34200,380309,-0.004366812227074246
2006-07-10,33650,34500,33650,34500,273225,0.00877192982456143
2006-07-11,34400,34800,34100,34700,326828,0.005797101449275255
2006-07-12,34800,36200,34700,35800,709501,0.03170028818443793
2006-07-13,35600,36200,35400,36200,338211,0.011173184357541999
2006-07-14,35500,35800,35000,35150,223055,-0.029005524861878462
2006-07-18,34550,36000,34250,35300,301752,0.004267425320056972
2006-07-19,35300,36150,35200,35700,234655,0.011331444759206777
2006-07-20,36250,36700,35750,36700,387541,0.028011204481792618
2006-07-21,36500,36950,36150,36200,246382,-0.013623978201634857
2006-07-24,36300,36450,35650,36000,186636,-0.0055248618784530246
2006-07-25,36200,37100,36200,36900,321523,0.02499999999999991
2006-07-26,37000,37050,36600,36850,238488,-0.0013550135501354532
2006-07-27,36850,37050,36000,36100,671254,-0.020352781546811416
2006-07-28,35800,36000,34850,35900,345881,-0.005540166204986097
2006-07-31,35950,36350,35100,35100,298418,-0.02228412256267409
2006-08-01,34900,35900,34900,35550,167651,0.012820512820512775
2006-08-02,35500,36000,35100,36000,187646,0.012658227848101333
2006-08-03,36000,37100,35900,36950,317016,0.026388888888888795
2006-08-04,37100,37150,36550,36800,262503,-0.004059539918809252
2006-08-07,36800,36950,36300,36500,191224,-0.008152173913043459
2006-08-08,36350,36750,36200,36600,241970,0.00273972602739736
2006-08-09,36500,37000,36300,37000,162190,0.010928961748633892
2006-08-10,36700,37000,36000,36350,269796,-0.01756756756756761
2006-08-11,36500,36500,35650,35800,267621,-0.015130674002751032
2006-08-14,35800,36600,35800,36500,234075,0.019553072625698276
2006-08-16,36700,37700,36700,37700,393422,0.03287671232876721
2006-08-17,37700,37800,37400,37800,253557,0.0026525198938991412
2006-08-18,37500,37800,37300,37550,119456,-0.006613756613756627
2006-08-21,37600,38100,36950,37600,219356,0.0013315579227697327
2006-08-22,37600,37900,37400,37700,196552,0.0026595744680850686
2006-08-23,37900,37900,37100,37400,122640,-0.007957559681697646
2006-08-24,37200,37300,36600,36600,183237,-0.021390374331550777
2006-08-25,36700,37350,36250,37000,250583,0.010928961748633892
2006-08-28,37150,37150,35800,35950,430498,-0.02837837837837842
2006-08-29,36050,36650,35800,36200,361492,0.006954102920723182
2006-08-30,36400,36800,35950,36350,199444,0.004143646408839796
2006-08-31,36400,37400,36400,36900,214682,0.015130674002751032
2006-09-01,37200,37800,36800,37750,331730,0.023035230352303593
2006-09-04,37550,37750,37300,37500,137376,-0.0066225165562914245
2006-09-05,37200,38250,37200,38250,242585,0.020000000000000018
2006-09-06,38350,39250,38150,39200,407366,0.024836601307189454
