Date,Close,High,Low,Open,Volume
2001-08-02,9654.65625,9703.91408180781,9240.884981758049,9605.397364142893,403233
2001-08-03,9615.2490234375,9674.35905071988,9497.02896887274,9654.65570829242,361217
2001-08-06,9536.435546875,9802.431193689934,9437.917781792321,9516.732204668311,242455
2001-08-07,9536.435546875,10048.72244424895,9467.47332212697,9556.13888908169,347029
2001-08-08,9851.6875,9950.20419581166,9575.840751727355,9575.840751727355,335745
2001-08-09,9595.5439453125,9743.31845976352,9408.36169908562,9605.395087719678,274720
2001-08-10,9595.5439453125,9753.170656219747,9408.36169908562,9753.170656219747,101671
2001-08-13,10048.7216796875,10147.239437274411,9595.544843413782,9595.544843413782,343140
2001-08-14,10048.7216796875,10590.565130218925,9831.984931904417,10048.7216796875,599345
2001-08-15,10048.7216796875,10048.7216796875,10048.7216796875,10048.7216796875,0
2001-08-16,10639.826171875,10886.1174537609,10048.723722390881,10048.723722390881,972669
2001-08-17,9999.462890625,10738.339676976895,9950.204016581922,10689.080802933819,519969
2001-08-20,9654.65625,10048.72312065967,9556.139532335083,9851.689685329835,228267
2001-08-21,9900.9462890625,10147.238553480163,9506.87845518443,9851.687414559347,206245
2001-08-22,10147.23828125,10442.788358192744,9654.653765629735,9753.170457943983,329883
2001-08-23,9851.6875,10245.7553372957,9802.429679118704,10147.238641484042,161490
2001-08-24,9812.28125,9851.68793004484,9585.692312717616,9851.68793004484,167516
2001-08-27,10048.7216796875,10442.789547887705,9812.281591196865,9900.947151405426,369818
2001-08-28,9743.318359375,9950.20394233368,9703.911682054208,9950.20394233368,153657
2001-08-29,9211.328125,9605.394894334377,9191.62478653328,9447.768186600626,193591
2001-08-30,9388.66015625,9694.062494080039,8738.448268300084,8955.185564283389,309122
2001-08-31,8679.3369140625,9211.328664920029,8679.3369140625,8965.036392625163,217037
2001-09-03,8768.0029296875,8965.036863272202,8679.33736971087,8699.040710366882,114270
2001-09-04,9162.0703125,9162.0703125,8817.26132238943,8866.519147234283,122487
2001-09-05,9359.103515625,9408.362393443453,9063.553410861665,9162.070112449443,201699
2001-09-06,9359.103515625,9497.027951897016,9270.439011220564,9457.62021721278,181211
2001-09-07,9329.548828125,9506.878887104584,9162.069912064173,9181.773251950794,451987
2001-09-10,9112.8125,9398.511501300152,9112.8125,9280.291442979249,127746
2001-09-11,8915.7783203125,9231.032836728098,8886.222781191056,9024.147225025547,125993
2001-09-12,7970.015625,8364.082944030119,7585.799448745475,7585.799448745475,550481
2001-09-13,8965.037109375,9063.553815359486,8236.011904016044,8373.935292394324,337279
2001-09-14,9102.9619140625,9142.36860258749,8462.601644457376,9053.70302638159,315531
2001-09-17,9122.662109375,9309.844342282031,8807.408182969384,9102.95877191368,244262
2001-09-18,9487.1767578125,9851.689119252489,9231.033306601697,9339.401162781649,505836
2001-09-19,9753.1708984375,10048.720988728508,9457.619754097419,9457.619754097419,529775
2001-09-20,9999.462890625,9999.462890625,9654.65393447059,9654.65393447059,320790
2001-09-21,9841.8359375,9900.94595246482,9654.653696420235,9802.429260856788,154369
2001-09-24,9841.8359375,9841.8359375,9841.8359375,9841.8359375,0
2001-09-25,9654.65625,9999.465288851861,9644.80405120886,9950.206402994752,159080
2001-09-26,7219.6728515625,7352.009241365485,7204.9688668093395,7344.657248988905,86911
2001-09-27,7285.841796875,7344.657739818197,7168.209383964029,7227.0253269072255,79570
2001-09-28,7285.841796875,7285.841796875001,7285.841796875001,7285.841796875001,0
2001-10-01,7285.841796875,7285.841796875001,7285.841796875001,7285.841796875001,0
2001-10-02,7285.841796875,7285.841796875001,7285.841796875001,7285.841796875001,0
2001-10-03,7285.841796875,7285.841796875001,7285.841796875001,7285.841796875001,0
2001-10-04,7462.2900390625,7719.610312544026,7352.009620699236,7682.84982173989,383980
2001-10-05,7278.4912109375,7388.771125273071,7227.026723889552,7352.011153827881,287453
2001-10-08,7219.6728515625,7337.305256612324,7212.320859185919,7315.249279482584,171840
2001-10-09,7293.1943359375,7300.546329355998,7079.985999776449,7219.673874727905,326137
2001-10-10,7138.80029296875,7462.288982475221,7131.448301253808,7271.1366708622145,140790
2001-10-11,7146.15283203125,7241.729258670517,7124.096855197082,7241.729258670517,274534
2001-10-12,7388.77099609375,7425.530966896258,7190.266626735531,7256.435101204717,320265
2001-10-15,7388.77099609375,7462.291464723438,7293.195072007226,7352.011025291241,162444
2001-10-16,7866.6494140625,7903.4093743205785,7388.768876658439,7462.289324199116,546058
2001-10-17,8381.2919921875,8748.892189926006,7903.4108391855925,7903.4108391855925,1121185
2001-10-18,8454.8125,8528.3324391312,8087.211750294701,8087.211750294701,451660
2001-10-19,8271.009765625,8601.849924359218,8050.449484127354,8601.849924359218,262642
2001-10-22,8344.5322265625,8565.092575270193,8013.691967013292,8381.292723867668,337515
2001-10-23,8344.5322265625,8454.812664428679,8197.49234544048,8197.49234544048,235042
