Date,Open,High,Low,Close,Volume,Change
2017-02-22,242177,242904,238540,239994,71607,-0.0030242354250962222
2017-02-23,239994,244358,239994,244358,97074,0.018183787928031547
2017-02-24,243631,244358,239994,240722,56453,-0.014879807495559838
2017-02-27,242904,243631,238540,242177,59987,0.006044316680652306
2017-02-28,242904,244358,236359,239267,101733,-0.012016004822918758
2017-03-02,239994,241449,234176,234903,101465,-0.018239038396435814
2017-03-03,234903,237086,233449,235632,49427,0.0031034086410135497
2017-03-06,236359,240722,235632,239267,63118,0.015426597406124731
2017-03-07,239267,244358,237813,244358,92554,0.021277484985392947
2017-03-08,245813,250175,244358,247267,182139,0.011904664467707216
2017-03-09,247267,248721,244358,244358,73590,-0.011764610724439573
2017-03-10,244358,248721,242904,248721,100276,0.01785495052341246
2017-03-13,247267,251631,246540,251631,92559,0.011699856465678504
2017-03-14,250904,254539,247267,248721,89477,-0.011564552857159849
2017-03-15,248721,252358,245085,252358,89682,0.014622810297481914
2017-03-16,253085,256722,253085,256722,126916,0.01729289342917606
2017-03-17,255995,263267,255268,262540,203348,0.022662646754076476
2017-03-20,261813,273448,257449,272721,243504,0.03877885274624826
2017-03-21,272721,290176,271267,280722,332597,0.029337674766519717
2017-03-22,274904,283630,270540,273448,229221,-0.02591175611459029
2017-03-23,276358,280722,267630,271994,190020,-0.0053172815306749
2017-03-24,271994,279266,269811,272721,127585,0.002672853077641424
2017-03-27,271267,272721,263267,264721,118810,-0.029334008015517665
2017-03-28,267630,271267,265449,269084,70569,0.016481503167485867
2017-03-29,271994,274175,266176,266903,80321,-0.008105275675997059
2017-03-30,257449,261813,251631,257449,400197,-0.03542110804299692
2017-03-31,253812,255268,248721,251631,260494,-0.02259865060652788
2017-04-03,249448,258176,249448,255995,144429,0.017342855212592934
2017-04-04,255995,258176,253085,258176,74351,0.00851969765034477
2017-04-05,257449,264721,256722,264721,116122,0.025350923401090686
2017-04-06,263267,264721,260358,263267,89689,-0.00549257520181623
2017-04-07,263994,264721,257449,258903,105289,-0.01657632745463733
2017-04-10,257449,258176,252358,252358,91889,-0.025279737971363847
2017-04-11,253812,258176,253085,257449,100768,0.020173721459196825
2017-04-12,256722,261813,255995,261813,87508,0.016950930087124005
2017-04-13,263267,263267,259630,261085,57143,-0.0027806105884734533
2017-04-14,259630,261813,258903,260358,36666,-0.0027845337725261876
2017-04-17,260358,263994,260358,263267,56500,0.011173077070802506
2017-04-18,265449,265449,261085,264721,49693,0.005522910201430475
2017-04-19,264721,270540,263267,267630,122354,0.010988927965669415
2017-04-20,268357,269084,264721,266903,58181,-0.002716436871800565
2017-04-21,269811,277812,268357,271994,158681,0.019074345361423495
2017-04-24,276358,277085,266176,266176,178066,-0.021390177724508574
2017-04-25,267630,269084,263267,267630,95477,0.005462551094012946
2017-04-26,271994,272721,262540,263267,170526,-0.01630235773269062
2017-04-27,265449,266903,263267,263994,100251,0.0027614551007153487
2017-04-28,263994,264721,252358,254539,247595,-0.035815207921392145
2017-05-02,254539,261085,254539,260358,91686,0.022860936830898293
2017-05-04,261813,262540,257449,261813,94517,0.005588458968036392
2017-05-08,264721,267630,262540,266903,129599,0.01944135699907945
2017-05-10,267630,267630,261085,261813,151234,-0.019070598681918183
2017-05-11,263267,270540,261813,269084,170268,0.027771730204382505
2017-05-12,269084,269811,265449,269084,67979,0.0
2017-05-15,269811,271994,267630,271267,76685,0.008112708299267135
2017-05-16,271994,272721,269084,271994,77223,0.0026800163676377053
2017-05-17,272721,274904,270540,274904,88235,0.01069876541394299
2017-05-18,273448,278539,271994,277812,192460,0.010578238221342628
2017-05-19,279266,279994,274904,279994,94014,0.00785423235857352
2017-05-22,280722,282176,276358,280722,109381,0.002600055715479721
2017-05-23,281449,285085,279994,285085,126659,0.015542066528451581
2017-05-24,287266,291630,284357,290903,203955,0.020407948506585782
2017-05-25,290903,300358,288720,296721,176981,0.019999793745681504
2017-05-26,298175,313447,295267,310539,290384,0.046568999160827795
2017-05-29,306175,319267,301085,309812,310449,-0.0023410908130702124
2017-05-30,311266,312720,301812,307629,218697,-0.007046208668482823
2017-05-31,309812,319994,306902,319994,421823,0.040194520022494684
2017-06-01,319994,333083,316357,333083,306967,0.04090389194797406
2017-06-02,338174,344720,327265,336720,411125,0.010919200319439826
2017-06-05,336720,338174,330175,338174,238003,0.004318127821335338
2017-06-07,336720,356356,333083,356356,344340,0.053765221454044276
2017-06-08,361447,369447,334539,342538,967567,-0.03877583091066239
2017-06-09,336720,338174,325084,326538,509072,-0.046710146027594046
2017-06-12,327265,338174,327265,332356,243290,0.01781722188535495
2017-06-13,336720,356356,335993,356356,352950,0.0722117247770464
2017-06-14,363629,363629,344720,354175,309890,-0.006120284210171856
2017-06-15,354902,358539,344720,349084,199268,-0.014374250017646695
2017-06-16,346901,353448,343265,349084,161621,0.0
2017-06-19,351265,354175,346901,349811,118587,0.0020825933013257636
2017-06-20,353448,353448,338903,340357,210701,-0.027026022623645285
2017-06-21,335993,344720,329448,338903,244498,-0.004271985003981071
2017-06-22,341811,348357,337447,346174,155548,0.02145451648406782
2017-06-23,346901,362901,346901,362174,266635,0.04621953121840461
2017-06-26,368720,436354,367265,410900,1011674,0.13453754272808105
2017-06-27,399992,413810,393447,412356,350375,0.003543441226575794
2017-06-28,406537,410173,403628,409446,252974,-0.007057008992230052
2017-06-29,414537,439264,412356,431992,517735,0.05506464832969438
2017-06-30,429809,448718,416718,424718,574763,-0.01683827478286637
2017-07-03,423264,423991,401446,407992,343172,-0.03938142485131313
2017-07-04,410173,423264,404355,420355,279970,0.030302064746367652
2017-07-05,423991,424718,414537,420355,119140,0.0
2017-07-06,421809,432719,419628,421082,183463,0.0017294905496545443
2017-07-07,419628,428355,415264,422537,117880,0.0034553839869668757
2017-07-10,426173,429082,420355,423264,92653,0.0017205593829652255
2017-07-11,424718,426173,416718,421082,80562,-0.00515517502079077
2017-07-12,420355,423991,407265,407265,209560,-0.03281308628723145
2017-07-13,410900,415991,395628,399992,306990,-0.0178581513265319
2017-07-14,399992,399992,378175,386901,483543,-0.032728154563091305
2017-07-17,383265,397811,379629,388356,254464,0.003760651949723526
2017-07-18,389083,392720,376719,378902,261638,-0.024343643461154252
2017-07-19,373811,384719,365810,382537,312580,0.009593509667407352
2017-07-20,386173,388356,380356,384719,114414,0.005704023401657876
2017-07-21,381810,395628,381810,392720,140207,0.020796997288930363
2017-07-24,392720,397082,391991,397082,89616,0.011107150132409815
2017-07-25,399992,424718,399265,417447,407180,0.051286636009690634
2017-07-26,425446,426173,410173,415264,190120,-0.0052294063677544855
2017-07-27,418174,418901,402901,404355,159372,-0.026270035447329865
2017-07-28,398538,399992,390537,392720,148229,-0.028774220672428963
2017-07-31,386173,403628,381083,395628,112582,0.007404766754939951
2017-08-01,388356,410173,387629,407265,125623,0.029413994964966994
2017-08-02,409446,409446,401446,405809,73718,-0.003575067830528078
2017-08-03,407265,410173,394901,406537,116811,0.001793947398899487
2017-08-04,406537,410900,401446,404355,72167,-0.005367285142557798
2017-08-07,404355,413810,401446,407992,123381,0.008994571601686596
2017-08-08,410173,415264,401446,402901,107426,-0.012478185846781287
2017-08-09,398538,401446,394174,394901,91041,-0.01985599440060959
2017-08-10,392720,398538,386173,391264,112355,-0.009209903241571893
2017-08-11,381083,389810,381083,383992,124192,-0.018585916414492476
2017-08-14,390537,395628,389810,394174,85353,0.02651617742036283
2017-08-16,399992,402901,395628,397811,67930,0.009226889647719005
2017-08-17,398538,403628,394174,395628,62193,-0.005487530510719929
2017-08-18,394174,399992,393447,397082,59366,0.003675169603769124
2017-08-21,400719,402173,397082,399265,71284,0.005497605028684349
2017-08-22,405809,418901,405082,415991,243270,0.0418919765068313
2017-08-23,418174,419628,405809,408719,133419,-0.01748114742867035
2017-08-24,408719,410900,403628,406537,79870,-0.005338631186707743
2017-08-25,418901,421809,404355,407265,181762,0.0017907349146573104
2017-08-28,407265,411627,405809,407265,66392,0.0
2017-08-29,403628,409446,401446,409446,74035,0.005355235534602709
2017-08-30,409446,411627,406537,410173,60276,0.0017755699164236916
2017-08-31,413810,414537,410900,411627,70540,0.003544845711443756
2017-09-01,414537,415264,407265,407992,74214,-0.008830810418169799
2017-09-04,394174,405082,394174,401446,93020,-0.016044432243769502
2017-09-05,402901,404355,399265,400719,57576,-0.0018109534034465025
2017-09-06,400719,415991,399992,413810,154517,0.03266877787177558
2017-09-07,417447,420355,410900,413083,136358,-0.001756844928832102
2017-09-08,416718,418901,412356,413083,70423,0.0
2017-09-11,413083,417447,407992,415991,89946,0.007039747459953505
2017-09-12,418174,445082,416718,443627,500425,0.06643412958453432
2017-09-13,447991,449445,437810,440718,245964,-0.006557310533398586
2017-09-14,442900,473445,439264,471264,327553,0.06930962656392525
2017-09-15,466900,482899,466173,474899,252483,0.007713298703062366
2017-09-18,487990,492354,474899,477809,293472,0.006127618714716121
2017-09-19,477809,499626,467627,491627,256874,0.02891950549278066
2017-09-20,493808,501808,487990,491627,218386,0.0
2017-09-21,497445,499626,484354,487263,148884,-0.0088766483533248
2017-09-22,481445,483627,462536,463263,293828,-0.04925471459971309
2017-09-25,461081,476355,460354,474172,121101,0.02354817889622085
2017-09-26,474172,482172,468354,472718,102214,-0.0030663978471946463
2017-09-27,473445,488717,472718,485809,101627,0.02769304320969379
2017-09-28,487990,488717,479263,480717,78975,-0.010481485522087941
2017-09-29,482172,494535,481445,490900,112550,0.021182941314744408
2017-10-10,498899,509080,495262,506172,217058,0.031110205744550923
2017-10-11,511263,517081,501808,505445,156775,-0.001436270674790352
2017-10-12,507626,557807,502535,549079,335200,0.08632788928567892
2017-10-13,552716,597806,551262,565080,505542,0.029141526082767655
2017-10-16,574535,591988,551989,573079,230098,0.014155517802789008
2017-10-17,567261,586170,562171,580352,213751,0.012691094945024961
2017-10-18,578170,591988,562898,565807,266872,-0.025062375937362158
2017-10-19,559262,559989,538898,549079,363388,-0.02956485161901501
2017-10-20,549808,559262,549808,554170,124593,0.009271889837345837
2017-10-23,553443,562171,549079,550535,100331,-0.006559359041449331
2017-10-24,551262,559989,541080,554899,131095,0.007926834806143201
2017-10-25,559989,560716,528716,530899,219129,-0.043251114166722227
2017-10-26,549079,554170,531626,538898,233435,0.015066895963262272
2017-10-27,546898,551989,532353,549079,113983,0.0188922579040931
2017-10-30,549808,556353,543262,543989,131956,-0.009270068605792603
2017-10-31,543989,558534,541080,558534,125902,0.026737673004417317
2017-11-01,562898,593442,560716,590534,260097,0.05729284161752024
2017-11-02,597806,599261,568715,570898,266610,-0.03325126072334528
2017-11-03,573079,576716,562171,575262,127303,0.007644097544570183
2017-11-06,575989,576716,567261,573806,95239,-0.002531020647983051
2017-11-07,567988,571625,565080,565807,118258,-0.01394025158328771
2017-11-08,557807,570898,552716,562898,129099,-0.005141329110456394
2017-11-09,572352,575262,559262,559989,96201,-0.005167898979921759
2017-11-10,554170,558534,538898,546171,262179,-0.024675484697020855
2017-11-13,541080,551989,541080,549808,143365,0.0066590866230540335
2017-11-14,553443,563625,551989,555626,128330,0.010581875854843936
2017-11-15,555626,581807,549808,573079,359737,0.03141141703232031
2017-11-16,581807,586170,561444,573806,154267,0.001268586006466732
2017-11-17,576716,579625,567988,575989,113169,0.0038044217035024808
2017-11-20,589080,602170,574535,574535,275388,-0.0025243537637003044
2017-11-21,578170,580352,569444,570171,162478,-0.007595707833291221
2017-11-22,573806,574535,554899,557807,176733,-0.021684722653379396
2017-11-23,551262,559262,544717,556353,110714,-0.0026066363455460317
2017-11-24,557080,560716,551262,551989,95347,-0.007843940807365057
2017-11-27,549808,553443,543989,543989,110746,-0.01449304243381666
2017-11-28,545444,551989,532353,533080,168498,-0.020053714321429328
2017-11-29,527262,539625,525808,530172,128944,-0.005455091168304893
2017-11-30,530172,533080,494535,498172,530867,-0.060357770685739776
2017-12-01,502535,531626,502535,528716,200185,0.06131215724689465
2017-12-04,529443,530172,517081,521444,96029,-0.013754075912210006
2017-12-05,524353,526535,509807,517081,102881,-0.00836714968433816
2017-12-06,519262,520717,496718,501081,141759,-0.030942927703783374
2017-12-07,499626,500353,471264,478536,287212,-0.04499272572697832
2017-12-08,481445,501808,481445,490171,182319,0.024313740241068693
2017-12-11,501808,522899,497445,521444,209357,0.06380018401741427
2017-12-12,520717,528716,509807,512717,158757,-0.016736217120150942
2017-12-13,514898,529443,514171,527262,121941,0.02836847617691629
2017-12-14,533807,543989,524353,525081,169829,-0.004136463465980844
2017-12-15,530899,533080,525808,527262,77777,0.004153644866220718
2017-12-18,531626,532353,511990,514171,110185,-0.024828263747434853
2017-12-19,509080,517808,503990,514171,94358,0.0
2017-12-20,519262,523626,507626,517081,108363,0.005659595737604883
2017-12-21,515627,517808,507626,507626,109957,-0.01828533633995444
2017-12-22,508353,512717,503990,504717,139099,-0.005730596935539123
2017-12-26,503990,510536,496718,501081,139622,-0.007204037113867745
2017-12-27,510536,533080,507626,532353,186024,0.062409071587228304
2017-12-28,537444,543262,533807,539625,121550,0.013660108987833208
2018-01-02,533807,568715,533807,566534,274879,0.049866110725040436
2018-01-03,568715,575262,559989,568715,181812,0.003849724817927891
2018-01-04,569444,571625,554899,557080,154170,-0.020458401835717344
2018-01-05,557080,568715,552716,567261,101111,0.01827565161197664
2018-01-08,571625,581807,559989,581080,249610,0.024360920281845555
2018-01-09,581807,619625,575262,594171,424232,0.022528739588352664
2018-01-10,603625,613807,567988,583261,276383,-0.018361717418049706
2018-01-11,581807,588351,574535,577443,105128,-0.009974951179660518
2018-01-12,583261,621806,578170,605079,491668,0.04785926922657291
2018-01-15,627623,644351,605079,610170,298470,0.008413777374524756
2018-01-16,610170,613807,588351,602170,168477,-0.013111100185194235
2018-01-17,602170,602170,571625,578170,215159,-0.039855854658983336
2018-01-18,573806,586170,572352,581807,82934,0.006290537385198025
2018-01-19,584716,586897,563625,563625,138295,-0.031250913103486155
2018-01-22,564353,573079,548352,563625,109682,0.0
2018-01-23,570171,586897,567261,586897,129633,0.04128986471501439
2018-01-24,588351,597806,579625,591261,126345,0.0074357169997461
2018-01-25,591261,594898,581080,589080,98074,-0.003688726298538225
2018-01-26,592715,608716,592715,607987,199604,0.03209581041624232
2018-01-29,613807,646532,613807,639261,533644,0.05143859983848342
2018-01-30,643624,665441,625442,634170,350212,-0.00796388329649389
2018-01-31,622533,646532,622533,637806,163068,0.005733478404844172
2018-02-01,653079,653806,621079,645078,220171,0.011401586062219637
2018-02-02,652350,653079,631260,639988,165249,-0.0078905186659598
2018-02-05,621806,631987,614534,619625,161966,-0.031817784083451595
2018-02-06,589080,617442,581807,604352,292900,-0.02464877950373212
2018-02-07,619625,621079,586170,586897,151392,-0.028882174626707613
2018-02-08,586897,599261,570171,591988,177905,0.008674435207540743
2018-02-09,573079,588351,572352,582534,125408,-0.01596991830915495
2018-02-12,586170,617442,584716,613807,166094,0.053684420136850486
2018-02-13,625442,629079,615261,623261,133039,0.01540223555612763
2018-02-14,626169,634170,622533,634170,149879,0.017503100627185075
2018-02-19,634897,645078,623988,625442,127965,-0.013762871154422318
2018-02-20,626169,632714,616715,618170,78985,-0.011626977401581584
2018-02-21,618897,623988,614534,618170,70310,0.0
2018-02-22,621806,649442,621806,644351,251473,0.042352427325816455
2018-02-23,650169,657442,645078,654533,148966,0.015801946454649718
2018-02-26,664714,669078,655260,667624,128216,0.020000519454328458
2018-02-27,672715,675623,656714,660351,137066,-0.010893856422177772
2018-02-28,653079,671259,651623,654533,124621,-0.008810465949169455
2018-03-02,648715,679987,646532,677078,152767,0.03444440540049154
2018-03-05,682169,682169,661805,677078,122729,0.0
2018-03-06,677806,682169,647988,653079,239734,-0.035444956120269766
2018-03-07,642897,667624,635624,651623,148940,-0.002229439317448567
2018-03-08,653079,659624,648715,655987,81312,0.006697123950505146
2018-03-09,661805,674896,654533,661805,119401,0.008869078198195934
2018-03-12,666895,671259,661805,666895,68287,0.007691087253798301
2018-03-13,661805,663260,649442,658897,124892,-0.011992892434341207
2018-03-14,653079,655260,644351,647259,86615,-0.017662851705198213
2018-03-15,642169,654533,642169,647988,75413,0.0011262879311064733
2018-03-16,647988,654533,645078,651623,61732,0.005609671784045478
2018-03-19,651623,659624,649442,654533,59531,0.004465772386794242
2018-03-20,651623,672715,651623,671986,117308,0.026664812927690518
2018-03-21,671259,674896,665441,669805,80200,-0.0032456033310217514
2018-03-22,673442,709077,669805,694532,282856,0.03691671456617973
2018-03-23,680714,718532,677078,700350,217174,0.008376863845006355
2018-03-26,701805,717805,701805,714895,137879,0.02076818733490393
2018-03-27,725804,730167,718532,727259,128287,0.017294847495086696
2018-03-28,716351,722895,676350,676350,302856,-0.07000119627257961
2018-03-29,678533,707623,677806,706896,151860,0.045163007318695936
2018-03-30,712714,715622,693078,708350,96463,0.0020568796541500234
2018-04-02,708350,712714,701805,706896,61115,-0.0020526575845274397
2018-04-03,703986,711987,698169,706168,85627,-0.001029854462325397
2018-04-04,712714,734531,706896,731623,205058,0.036046663116992006
2018-04-05,728713,734531,722168,730167,129602,-0.001990095992061458
2018-04-06,740349,776713,738895,754894,197534,0.03386485557413588
2018-04-09,767985,843620,762167,817439,365154,0.08285269190111455
2018-04-10,837802,872710,818893,847983,446574,0.0373654792590028
2018-04-11,853803,859620,821802,849439,225119,0.0017170155533778875
2018-04-12,839257,852347,821802,821802,183868,-0.032535591137209385
2018-04-13,808711,830530,791258,829074,204022,0.00884884680251452
2018-04-16,820348,837802,815985,824712,94441,-0.00526129151318222
2018-04-17,821802,823257,794166,801439,174870,-0.02821954815741734
2018-04-18,805803,818893,781076,783985,143333,-0.021778326235683543
2018-04-19,776713,778167,734531,737441,320233,-0.05936848281536
2018-04-20,735987,757804,725804,735987,265624,-0.0019716831583814765
2018-04-23,730167,730167,684350,687987,389677,-0.06521854326231302
2018-04-24,693078,711987,687987,689441,225574,0.0021134120266808054
2018-04-25,676350,707623,654533,695986,305258,0.009493198112673795
2018-04-26,709804,727259,706896,725076,226202,0.04179681775208133
2018-04-27,735987,738895,718532,735987,149733,0.015048077718749386
2018-04-30,728713,738895,705440,709804,158104,-0.03557535662994049
2018-05-02,597079,647988,569444,587624,1566322,-0.1721320251787818
2018-05-03,583989,610170,564353,567261,829347,-0.034653111513484824
2018-05-04,551262,561444,509080,522899,1022417,-0.07820386030416338
2018-05-08,519262,559262,514171,538898,829085,0.03059673091744286
2018-05-09,538898,592715,536717,578898,830547,0.07422554917628199
2018-05-10,587624,597079,553443,566534,396215,-0.021357821239665675
2018-05-11,557080,579625,555626,562171,182094,-0.007701214754983865
2018-05-14,565080,567261,527262,535990,289105,-0.04657123900023308
2018-05-15,539625,573079,533807,565080,286169,0.054273400623146006
2018-05-16,570898,603625,564353,602170,489647,0.06563672400368081
2018-05-17,606533,609443,572352,578898,409626,-0.0386468937343275
2018-05-18,624715,625442,590534,594171,431553,0.02638288610428785
2018-05-21,597806,609443,593442,596352,133572,0.0036706604664313858
2018-05-23,592715,601443,574535,581080,143244,-0.02560903627387856
2018-05-24,585443,610170,585443,607987,198627,0.04630515591656925
2018-05-25,608716,634897,608716,626169,273200,0.02990524468450806
2018-05-28,612351,631987,604352,623988,155014,-0.0034830852373720633
2018-05-29,623261,643624,623261,629806,134615,0.009323897254434277
2018-05-30,626896,629806,613078,618897,122928,-0.017321206847823012
2018-05-31,619625,645805,618897,632714,228060,0.02232520112393499
2018-06-01,639988,681441,635624,656714,322659,0.03793183017919621
2018-06-04,641442,652350,586170,609443,463324,-0.0719811059304355
2018-06-05,625442,634897,610170,612351,167190,0.004771570105817968
2018-06-07,612351,623261,603625,610897,140853,-0.0023744551735850328
2018-06-08,617442,626896,612351,612351,88148,0.002380106630086587
2018-06-11,606533,613807,605079,610897,63768,-0.0023744551735850328
2018-06-12,612351,628352,610170,624715,96908,0.022619197671620572
2018-06-14,621079,621079,590534,593442,164678,-0.05005962718999868
2018-06-15,597079,604352,590534,593442,123752,0.0
2018-06-18,589080,610170,588351,592715,98684,-0.001225056534589708
2018-06-19,592715,598534,554170,554170,161445,-0.06503125448149616
2018-06-20,567988,624715,567261,610897,268868,0.1023638955555155
2018-06-21,610897,619625,597806,603625,103132,-0.011903807024752133
2018-06-22,610170,647988,604352,636351,232022,0.05421577966452684
2018-06-25,637078,637806,607987,611624,111007,-0.03885748588436255
2018-06-26,596352,609443,582534,605079,146096,-0.010701018926660866
2018-06-27,602897,620352,600716,607987,78036,0.004805984012004938
2018-06-28,605079,612351,594171,594898,56123,-0.021528420837945594
2018-06-29,623261,623261,599261,606533,131262,0.019557974644392795
2018-07-02,611624,616715,597806,602897,77969,-0.005994727409720513
2018-07-03,609443,626896,598534,623988,114765,0.0349827582489215
2018-07-04,623261,626896,610897,613078,73654,-0.017484310595716535
2018-07-05,613078,621806,597806,600716,60006,-0.020163829072320283
2018-07-06,601443,603625,558534,596352,177168,-0.007264664167426882
2018-07-09,605806,631987,605806,621079,154867,0.041463766366172994
2018-07-10,615261,619625,603625,606533,99669,-0.023420531043554793
2018-07-11,602897,613807,597806,603625,54717,-0.004794462955849066
2018-07-12,605079,636351,603625,623988,184754,0.03373452060467996
2018-07-13,589080,602170,577443,584716,534907,-0.06293710776489292
2018-07-16,594171,607260,591261,596352,163603,0.019900259271167453
2018-07-17,597079,607987,597079,600716,69689,0.0073178257136725655
2018-07-18,607987,607987,598534,602897,66315,0.003630667403565102
2018-07-19,604352,631987,604352,615988,214754,0.02171349334961037
2018-07-20,620352,624715,611624,617442,73440,0.002360435592901222
2018-07-23,623988,623988,600716,602897,124018,-0.023556868499389427
2018-07-24,612351,616715,591988,597079,91921,-0.009650072898023998
2018-07-25,597806,603625,564353,565080,246169,-0.05359257317708377
2018-07-26,562898,568715,527989,544717,300934,-0.03603560557797125
2018-07-27,544717,557807,535990,544717,106347,0.0
2018-07-30,539625,549808,531626,539625,90644,-0.009347973351299887
2018-07-31,540353,545444,537444,542535,79362,0.005392633773453781
2018-08-01,544717,563625,542535,557080,105905,0.026809330273622978
2018-08-02,558534,565807,548352,549808,68973,-0.01305378042650962
2018-08-03,577443,589807,560716,570171,265684,0.037036565491953555
2018-08-06,570898,579625,570898,578898,75809,0.015305934535428944
2018-08-07,599261,617442,591261,616715,317057,0.06532584324008717
2018-08-08,625442,664714,612351,660351,418561,0.07075553537695689
2018-08-09,665441,698169,658897,669078,391998,0.013215698923754182
2018-08-10,661078,681441,653806,674896,167095,0.008695548202152903
2018-08-13,679260,683623,648715,648715,187690,-0.03879264360731138
2018-08-14,647988,666168,647259,663260,105465,0.022421248159823604
2018-08-16,648715,650896,628352,639988,205481,-0.035087296082984
2018-08-17,645078,676350,642897,666168,156922,0.04090701700656885
2018-08-20,673442,676350,658897,659624,75229,-0.00982334786420247
2018-08-21,665441,669078,652350,660351,106134,0.0011021430390647513
2018-08-22,664714,666168,655260,658897,74509,-0.002201859314213239
2018-08-23,658170,661078,645805,655260,93281,-0.0055198308688610975
2018-08-24,656714,667624,647259,666168,91414,0.016646827213625093
2018-08-27,670532,679260,659624,661078,101309,-0.007640715255010755
2018-08-28,663987,666168,653079,653806,67297,-0.011000214800674035
2018-08-29,656714,662533,653806,654533,45266,0.001111950639792303
2018-08-30,657442,658897,647988,649442,63742,-0.007778064665952655
2018-08-31,658897,682896,658170,673442,215449,0.03695480119856742
2018-09-03,680714,689441,676350,686532,130589,0.019437457123256285
